,Price,Width of the Display,Height of the Display,Hard Drive Capacity,SSD Capacity,Ram Size,Processor Speed,Screen Size (inch)
1481,180.5,1920.0,1080.0,256.0,240.0,16.0,0.0,14.0
1482,198.0,1600.0,900.0,256.0,256.0,16.0,2.5,14.0
1483,686.0,1920.0,1080.0,512.0,512.0,8.0,3.3,15.6
1484,164.2,1920.0,1080.0,256.0,512.0,8.0,2.6,12.5
1485,249.0,1920.0,1080.0,128.0,128.0,4.0,4.1,15.6
1486,50.0,1920.0,1080.0,32.0,32.0,32.0,1.1,14.0
1487,48.0,1920.0,1080.0,128.0,128.0,4.0,1.9,8.43
1488,190.0,1920.0,1080.0,128.0,128.0,8.0,0.0,15.6
1489,100.0,1920.0,1080.0,128.0,128.0,8.0,2.2,13.3
1490,150.0,1366.0,768.0,256.0,32.0,4.0,1.1,14.0
1491,20.97,1920.0,1080.0,16.0,16.0,4.0,0.0,11.6
1492,198.0,1366.0,768.0,8.0,128.0,8.0,0.0,14.0
1493,1330.0,1920.0,1080.0,256.0,256.0,16.0,1.8,14.0
1494,1050.0,1920.0,1200.0,256.0,256.0,8.0,3.3,14.0
1495,135.9,1920.0,1080.0,256.0,256.0,8.0,2.4,12.1
1496,140.0,1366.0,768.0,128.0,128.0,4.0,1.1,11.6
1497,110.0,1920.0,1080.0,256.0,256.0,8.0,0.0,14.0
1498,144.5,1920.0,1080.0,256.0,256.0,8.0,2.3,14.0
1499,329.2,1920.0,1080.0,256.0,256.0,8.0,1.6,13.3
1500,153.0,1920.0,1080.0,256.0,120.0,8.0,1.6,14.0
1501,399.0,1920.0,1080.0,256.0,256.0,8.0,2.5,15.6
1502,899.0,1920.0,1080.0,2.0,2.0,8.0,1.3,17.3
1503,510.0,2880.0,1920.0,256.0,256.0,16.0,1.8,13.0
1504,420.0,3000.0,2000.0,256.0,256.0,16.0,1.8,13.0
1505,115.6,1366.0,768.0,256.0,256.0,8.0,2.5,15.6
1506,97.7,1366.0,768.0,500.0,240.0,4.0,2.5,14.0
1507,160.0,1366.0,768.0,256.0,256.0,8.0,2.4,14.0
1508,400.0,1920.0,1080.0,256.0,256.0,16.0,2.6,15.6
1509,399.0,1920.0,1080.0,256.0,512.0,12.0,3.3,15.6
1510,629.0,1920.0,1080.0,512.0,512.0,16.0,2.7,15.6
1511,839.5,1920.0,1080.0,1.0,1.0,32.0,0.0,17.3
1512,130.0,1366.0,768.0,256.0,16.0,8.0,2.16,11.6
1513,550.0,2256.0,1504.0,256.0,256.0,16.0,1.8,13.5
1514,350.0,1920.0,1080.0,256.0,256.0,16.0,3.0,14.0
1515,85.0,1920.0,1080.0,8.0,240.0,8.0,0.0,14.0
1516,139.5,1920.0,1080.0,256.0,16.0,8.0,0.0,7.0
1517,120.0,1920.0,1080.0,256.0,256.0,8.0,2.6,12.3
1518,29.0,1366.0,768.0,256.0,16.0,2.0,1.7,11.6
1519,58.0,1366.0,768.0,32.0,32.0,4.0,1.6,11.6
1520,548.0,1920.0,1080.0,256.0,256.0,16.0,1.7,14.0
1521,525.0,1920.0,1080.0,512.0,512.0,64.0,2.6,17.3
1522,338.8,1920.0,1080.0,256.0,256.0,8.0,0.0,15.6
1523,300.0,1920.0,1080.0,512.0,512.0,16.0,0.0,14.0
1524,167.8,1920.0,1080.0,12.0,256.0,12.0,2.3,15.6
1525,150.0,1920.0,1080.0,128.0,128.0,8.0,2.4,13.5
1526,190.0,1920.0,1080.0,256.0,256.0,8.0,1.7,14.0
1527,330.0,1920.0,1080.0,256.0,512.0,16.0,2.6,14.0
1528,40.0,1920.0,1080.0,16.0,16.0,4.0,2.16,13.3
1529,77.0,1920.0,1080.0,256.0,240.0,8.0,0.0,15.6
1530,37.0,1920.0,1080.0,4.0,240.0,4.0,1.4,11.6
1531,650.0,1920.0,1080.0,32.0,512.0,32.0,2.4,17.3
1532,88.94,1366.0,768.0,256.0,256.0,8.0,1.0,11.6
1533,35.0,1366.0,768.0,16.0,16.0,4.0,1.83,11.6
1534,65.94,1920.0,1080.0,500.0,500.0,4.0,2.16,15.6
1535,53.0,1920.0,1080.0,64.0,64.0,4.0,1.6,12.2
1536,10.99,1366.0,768.0,128.0,128.0,8.0,2.4,14.0
1537,37.94,1366.0,768.0,16.0,16.0,4.0,2.16,11.6
1538,125.0,1366.0,768.0,500.0,240.0,8.0,2.5,14.0
1539,325.0,1920.0,1080.0,128.0,128.0,8.0,3.9,15.6
1540,616.5,2560.0,1600.0,512.0,512.0,16.0,4.7,16.0
1541,95.0,1920.0,1080.0,256.0,128.0,8.0,0.0,14.0
1542,280.0,1920.0,1080.0,500.0,500.0,32.0,1.9,14.0
1543,184.1,1920.0,1080.0,256.0,240.0,8192.0,3.0,12.5
1544,25.9,1920.0,1080.0,64.0,64.0,64.0,2.5,14.0
1545,240.0,1920.0,1080.0,2.0,2.0,64.0,3.9,14.0
1546,97.0,1366.0,768.0,16.0,16.0,4.0,2.16,11.6
1547,780.0,1920.0,1080.0,1.0,4.0,64.0,1.7,17.3
1548,699.0,1920.0,1080.0,512.0,512.0,16.0,3.3,14.0
1549,16.0,1366.0,768.0,256.0,16.0,4.0,1.6,11.6
1550,119.0,1366.0,768.0,320.0,240.0,4.0,0.0,15.6
1551,190.0,1920.0,1080.0,256.0,1.0,16.0,2.1,14.0
1552,80.0,1920.0,1080.0,256.0,240.0,8.0,0.0,10.1
1553,350.0,3840.0,2160.0,256.0,256.0,8.0,1.6,13.3
1554,89.0,1920.0,1080.0,320.0,240.0,2.0,0.0,8.43
1555,45.88,1366.0,768.0,16.0,16.0,4.0,1.6,11.6
1556,109.0,1920.0,1080.0,256.0,32.0,8.0,2.4,13.3
1557,216.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
1558,170.9,1920.0,1080.0,256.0,256.0,8.0,0.0,14.0
1559,190.0,1920.0,1080.0,64.0,240.0,4.0,2.8,11.6
1560,339.0,1920.0,1080.0,256.0,1.0,16.0,2.7,15.6
1561,629.0,1920.0,1080.0,512.0,512.0,16.0,2.7,15.6
1562,300.0,1920.0,1080.0,512.0,256.0,8.0,0.0,15.6
1563,130.0,1920.0,1080.0,1.0,1.0,8.0,0.0,14.0
1564,131.2,1920.0,1080.0,256.0,256.0,8.0,1.1,10.8
1565,140.0,1366.0,768.0,128.0,128.0,4.0,1.1,15.6
1566,307.0,1920.0,1080.0,2.0,240.0,8.0,3.1,15.6
1567,299.0,1920.0,1080.0,256.0,1.0,16.0,2.7,15.6
1568,825.0,1920.0,1080.0,512.0,512.0,16.0,3.9,14.0
1569,449.0,1920.0,1080.0,1.0,1.0,32.0,3.8,17.3
1570,95.0,1920.0,1080.0,250.0,240.0,8.0,0.0,14.0
1571,198.0,1920.0,1080.0,256.0,128.0,8.0,1.7,14.0
1572,49.94,1366.0,768.0,256.0,240.0,8.0,0.0,14.0
1573,135.0,1366.0,768.0,256.0,240.0,8.0,2.9,14.0
1574,299.0,1920.0,1080.0,16.0,512.0,16.0,2.3,14.0
1575,363.0,1920.0,1080.0,256.0,512.0,16.0,1.9,14.0
1576,200.0,1920.0,1080.0,256.0,240.0,8.0,1.7,14.0
1577,140.0,1920.0,1080.0,256.0,240.0,8.0,0.0,14.0
1578,297.0,1920.0,1080.0,512.0,512.0,8.0,2.4,14.0
1579,282.0,1920.0,1080.0,512.0,512.0,16.0,2.6,15.6
1580,225.0,1920.0,1080.0,256.0,512.0,8.0,1.6,14.0
1581,800.0,1920.0,1080.0,256.0,240.0,8.0,0.0,15.6
1582,245.0,1366.0,768.0,1.0,1.0,32.0,1.7,14.0
1583,585.0,3840.0,2160.0,256.0,512.0,32.0,3.0,15.6
1584,170.0,1920.0,1080.0,256.0,240.0,8.0,0.0,14.0
1585,494.2,1920.0,1080.0,256.0,256.0,16.0,2.4,14.0
1586,400.0,1920.0,1080.0,256.0,240.0,32.0,2.6,15.6
1587,439.0,1920.0,1080.0,256.0,256.0,8.0,2.4,14.0
1588,479.0,1920.0,1080.0,512.0,512.0,16.0,2.0,15.6
1589,33.94,1366.0,768.0,256.0,16.0,4.0,1.6,11.6
1590,250.0,1920.0,1080.0,128.0,128.0,8.0,1.1,12.5
1591,388.0,1920.0,1080.0,512.0,512.0,32.0,2.6,15.6
1592,410.0,1920.0,1080.0,256.0,240.0,8.0,0.0,14.0
1593,499.0,2200.0,1650.0,256.0,240.0,4.0,1.8,13.3
1594,300.0,2160.0,1440.0,512.0,1.0,8.0,3.8,14.0
1595,85.0,1366.0,768.0,16.0,16.0,4.0,2.16,11.6
1596,461.2,1920.0,1080.0,256.0,512.0,16.0,1.4,13.3
1597,110.94,1366.0,768.0,64.0,64.0,4.0,1.1,14.0
1598,56.0,1920.0,1080.0,256.0,240.0,8.0,0.0,15.6
1599,135.0,1920.0,1080.0,256.0,256.0,8.0,2.2,15.6
1600,464.5,2220.0,1080.0,256.0,512.0,16.0,2.6,15.6
1601,195.6,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
1602,170.0,1920.0,1080.0,256.0,256.0,8.0,1.7,15.6
1603,290.0,1366.0,768.0,256.0,256.0,16.0,2.5,11.6
1604,395.0,1920.0,1080.0,1.0,1.0,32.0,1.8,14.0
1605,49.94,1366.0,768.0,32.0,32.0,8.0,1.1,14.0
1606,84.5,1920.0,1080.0,256.0,240.0,8.0,3.0,15.6
1607,930.0,1600.0,900.0,1.0,1.0,16.0,1.9,17.3
1608,171.0,1920.0,1080.0,256.0,500.0,16.0,1.7,14.0
1609,35.0,1366.0,768.0,16.0,240.0,4.0,1.0,11.6
1610,949.5,1920.0,1080.0,256.0,512.0,16.0,5.1,16.1
1611,330.0,1920.0,1080.0,512.0,512.0,512.0,2.6,15.6
1612,900.0,1920.0,1080.0,256.0,512.0,32.0,1.8,13.5
1613,329.5,1920.0,1080.0,512.0,512.0,32.0,2.2,15.6
1614,159.0,1920.0,1080.0,64.0,64.0,4.0,2.55,14.0
1615,5.55,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
1616,330.0,1920.0,1080.0,256.0,256.0,8.0,4.1,15.6
1617,32.53,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
1618,225.0,1920.0,1080.0,512.0,512.0,16.0,2.7,15.6
1619,200.0,1920.0,1080.0,256.0,256.0,8.0,1.7,13.0
1620,616.5,2560.0,1600.0,512.0,512.0,16.0,4.7,16.0
1621,324.0,1920.0,1200.0,512.0,512.0,12.0,3.4,10.5
1622,162.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
1623,154.0,1600.0,900.0,512.0,512.0,16.0,2.3,14.0
1624,380.0,1920.0,1080.0,256.0,256.0,8.0,2.4,15.6
1625,80.0,1920.0,1080.0,256.0,240.0,8.0,2.5,15.6
1626,800.0,1920.0,1200.0,256.0,256.0,16.0,4.6,17.0
1627,170.0,1920.0,1080.0,512.0,512.0,8.0,3.0,14.0
1628,245.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
1629,39.94,1920.0,1080.0,16.0,16.0,16.0,0.0,11.6
1630,58.0,1366.0,768.0,16.0,16.0,4.0,1.6,11.6
1631,780.0,1900.0,1200.0,256.0,1.0,16.0,2.7,16.0
1632,400.0,1920.0,1080.0,1.0,1.0,32.0,1.6,15.6
1633,35.0,1024.0,600.0,300.0,240.0,2.0,1.6,10.1
1634,300.0,1366.0,768.0,256.0,1.0,32.0,3.6,14.0
1635,139.0,1920.0,1200.0,128.0,128.0,4.0,1.1,14.0
1636,400.0,1920.0,1080.0,256.0,240.0,8.0,0.0,14.0
1637,239.5,1920.0,1080.0,256.0,256.0,8.0,1.2,12.5
1638,169.0,1366.0,768.0,256.0,256.0,8.0,0.0,13.3
1639,189.0,1366.0,786.0,256.0,256.0,16.0,2.6,14.0
1640,358.0,1920.0,1080.0,2.0,240.0,8.0,3.6,15.6
1641,290.0,1920.0,1080.0,2.0,240.0,8.0,3.6,14.0
1642,326.0,1920.0,1080.0,2.0,240.0,8.0,3.9,14.0
1643,200.0,1920.0,1080.0,512.0,512.0,20.0,2.4,14.0
1644,289.0,1920.0,1080.0,1.0,1.0,36.0,0.0,15.6
1645,280.0,1920.0,1080.0,500.0,500.0,16.0,1.7,14.0
1646,180.0,1366.0,768.0,256.0,120.0,8.0,2.4,13.3
1647,49.5,1366.0,768.0,16.0,16.0,4.0,2.16,11.6
1648,325.0,1920.0,1080.0,2.0,240.0,8.0,3.4,14.0
1649,388.8,1920.0,1080.0,256.0,512.0,16.0,1.9,13.3
1650,594.5,1920.0,1200.0,512.0,512.0,16.0,5.0,16.0
1651,325.0,1920.0,1080.0,2.0,240.0,8.0,3.1,8.43
1652,160.0,1920.0,1080.0,256.0,256.0,8.0,2.7,14.1
1653,130.0,1920.0,1080.0,256.0,128.0,4.0,2.8,11.6
1654,185.0,1366.0,768.0,512.0,512.0,8.0,2.4,14.0
1655,199.0,1920.0,1080.0,256.0,256.0,16.0,1.6,14.0
1656,729.0,1920.0,1080.0,256.0,1.0,32.0,2.4,16.0
1657,160.0,1920.0,1080.0,256.0,256.0,8.0,1.7,12.5
1658,230.0,1920.0,1280.0,64.0,64.0,4.0,1.1,10.5
1659,62.5,1366.0,768.0,256.0,240.0,4.0,1.6,14.0
1660,325.0,1920.0,1080.0,2.0,240.0,8.0,3.4,8.43
1661,48.0,1366.0,768.0,500.0,500.0,8.0,2.6,14.0
1662,550.0,1920.0,1080.0,256.0,512.0,8.0,3.3,15.6
1663,151.1,1920.0,1080.0,256.0,256.0,8.0,2.6,13.3
1664,230.0,1920.0,1080.0,256.0,240.0,4.0,1.6,13.3
1665,151.8,1920.0,1080.0,256.0,128.0,8.0,2.3,10.1
1666,150.0,1366.0,768.0,128.0,128.0,4.0,1.1,11.6
1667,225.0,1920.0,1080.0,512.0,512.0,16.0,1.9,14.0
1668,202.5,1920.0,1080.0,256.0,1.0,8.0,2.6,14.1
1669,62.0,1920.0,1080.0,500.0,240.0,4.0,1.9,8.43
1670,700.0,2560.0,1600.0,1.0,1.0,32.0,3.7,16.0
1671,230.0,1920.0,1080.0,256.0,256.0,16.0,1.5,12.3
1672,900.0,2560.0,1600.0,512.0,512.0,16.0,4.7,16.0
1673,53.0,1920.0,1080.0,32.0,32.0,4.0,2.1,13.3
1674,177.1,1920.0,1080.0,256.0,240.0,8.0,2.3,10.1
1675,200.0,1920.0,1080.0,256.0,240.0,8.0,0.0,11.6
1676,430.0,1920.0,1080.0,2.0,240.0,8.0,4.2,14.0
1677,75.0,1366.0,768.0,16.0,240.0,4.0,2.16,11.6
1678,90.0,2160.0,1440.0,256.0,128.0,4.0,1.9,12.3
1679,599.0,1920.0,1080.0,512.0,512.0,16.0,1.9,11.6
1680,525.0,1920.0,1080.0,256.0,512.0,16.0,0.0,14.0
1681,495.0,1920.0,1080.0,256.0,512.0,16.0,4.7,15.6
1682,100.0,1366.0,768.0,128.0,128.0,4.0,1.6,11.6
1683,650.0,1920.0,1080.0,512.0,512.0,8.0,4.0,17.3
1684,365.0,1920.0,1080.0,256.0,1.0,32.0,1.8,15.6
1685,455.0,1920.0,1080.0,1.0,1.0,16.0,4.9,14.0
1686,210.5,1920.0,1080.0,256.0,256.0,4.0,1.6,14.0
1687,400.0,2736.0,1824.0,128.0,128.0,8.0,1.1,12.3
1688,362.5,1920.0,1080.0,512.0,512.0,8.0,4.7,14.1
1689,36.88,1920.0,1080.0,256.0,240.0,8.0,0.0,14.0
1690,749.0,3456.0,2160.0,256.0,1.0,32.0,4.8,13.4
1691,200.0,1920.0,1080.0,256.0,240.0,8.0,1.7,14.0
1692,254.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
1693,90.0,1920.0,1080.0,32.0,240.0,4.0,2.0,12.3
1694,169.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
1695,40.0,1920.0,1080.0,250.0,240.0,4.0,2.6,14.0
1696,151.1,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
1697,209.0,1366.0,768.0,16.0,16.0,4.0,1.6,11.6
1698,124.9,1680.0,1050.0,120.0,120.0,2.0,1.73,15.4
1699,89.9,1366.0,768.0,256.0,32.0,4.0,2.48,11.6
1700,219.0,1920.0,1080.0,256.0,256.0,8.0,1.7,14.0
1701,216.4,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
1702,700.0,1920.0,1200.0,512.0,512.0,16.0,1.3,16.0
1703,28.16,1920.0,1080.0,0.0,16.0,2.0,1.7,11.6
1704,699.0,1920.0,1080.0,2.0,2.0,64.0,4.4,15.6
1705,760.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
1706,349.0,1920.0,1200.0,256.0,128.0,8.0,2.6,7.0
1707,264.0,1366.0,768.0,256.0,32.0,4.0,1.1,14.0
1708,335.0,1920.0,1080.0,512.0,512.0,16.0,1.9,14.0
1709,379.0,1920.0,1080.0,512.0,512.0,8.0,2.3,13.3
1710,170.5,1366.0,768.0,120.0,120.0,4.0,1.07,10.4
1711,135.0,1920.0,1080.0,256.0,256.0,8.0,2.2,15.6
1712,65.0,1920.0,1200.0,256.0,32.0,8.0,2.0,10.1
1713,736.0,1920.0,1080.0,256.0,512.0,16.0,1.7,14.0
1714,685.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
1715,10.49,800.0,480.0,256.0,240.0,8.0,1.3,7.0
1716,333.2,1920.0,1080.0,256.0,500.0,16.0,2.6,14.0
1717,250.0,1920.0,1080.0,128.0,128.0,8.0,1.1,12.5
1718,689.0,1920.0,1080.0,256.0,240.0,8.0,0.0,15.0
1719,350.0,1920.0,1080.0,256.0,256.0,16.0,2.6,14.0
1720,120.9,1920.0,1080.0,256.0,256.0,8.0,2.0,12.5
1721,149.0,1920.0,1080.0,256.0,256.0,16.0,2.4,15.0
1722,39.0,1366.0,768.0,16.0,16.0,4.0,1.1,11.6
1723,98.0,1366.0,768.0,128.0,128.0,4.0,1.1,11.6
1724,193.0,1920.0,1080.0,256.0,256.0,8.0,2.8,14.1
1725,200.0,1920.0,1080.0,256.0,240.0,8.0,0.0,13.0
1726,645.0,1920.0,1080.0,64.0,1.0,64.0,2.6,17.3
1727,440.0,1920.0,1080.0,500.0,500.0,16.0,2.5,15.6
1728,563.0,2256.0,1504.0,256.0,256.0,8.0,3.3,13.5
1729,150.0,1920.0,1080.0,128.0,128.0,16.0,1.8,17.3
1730,160.0,1920.0,1080.0,256.0,240.0,8.0,2.1,15.6
1731,259.0,1920.0,1080.0,128.0,128.0,4.0,3.0,14.0
1732,695.0,1920.0,1080.0,256.0,512.0,8.0,0.0,15.6
1733,170.0,1920.0,1080.0,256.0,256.0,16.0,2.4,15.6
1734,265.5,1600.0,900.0,256.0,1.0,16.0,1.9,15.0
1735,249.0,1920.0,1080.0,128.0,128.0,8.0,3.0,14.0
1736,380.0,1920.0,1080.0,2.0,2.0,32.0,2.8,14.0
1737,350.0,1920.0,1080.0,512.0,512.0,16.0,2.4,14.1
1738,908.5,1920.0,1080.0,256.0,512.0,16.0,0.0,13.5
1739,329.0,1920.0,1080.0,512.0,512.0,16.0,2.9,15.6
1740,200.0,1366.0,768.0,256.0,256.0,16.0,0.0,15.6
1741,159.0,1920.0,1200.0,64.0,64.0,4.0,1.46,10.1
1742,220.0,1920.0,1080.0,128.0,128.0,4.0,1.1,15.6
1743,75.0,1366.0,768.0,256.0,128.0,8.0,2.6,14.0
1744,599.0,1920.0,1080.0,256.0,512.0,16.0,3.0,15.6
1745,529.0,2256.0,1504.0,256.0,512.0,8.0,2.4,13.5
1746,275.0,1920.0,1080.0,256.0,256.0,8.0,0.0,15.6
1747,679.0,1920.0,1080.0,256.0,512.0,8.0,0.0,15.6
1748,140.0,1920.0,1080.0,80.0,240.0,8.0,1.66,14.0
1749,495.0,1920.0,1080.0,1.0,1.0,32.0,4.2,14.0
1750,110.0,1366.0,768.0,256.0,240.0,4.0,2.16,11.6
1751,45.0,1366.0,768.0,256.0,16.0,4.0,1.6,11.6
1752,389.5,1600.0,900.0,256.0,512.0,8.0,3.5,8.43
1753,893.0,1920.0,1080.0,256.0,1.0,64.0,3.0,17.3
1754,680.0,2736.0,1824.0,256.0,256.0,16.0,2.4,12.3
1755,129.0,1366.0,768.0,64.0,64.0,4.0,1.1,14.0
1756,234.9,1920.0,1080.0,256.0,256.0,8.0,2.5,14.0
1757,99.94,1366.0,768.0,256.0,128.0,8.0,0.0,13.3
1758,100.0,1920.0,1080.0,8.0,256.0,8.0,0.0,10.1
1759,265.0,1920.0,1080.0,256.0,512.0,16.0,1.9,14.0
1760,330.0,1920.0,1080.0,256.0,256.0,8.0,0.0,14.0
1761,164.2,1920.0,1080.0,256.0,256.0,8.0,2.6,14.0
1762,79.0,1920.0,1080.0,256.0,32.0,4.0,1.6,14.0
1763,99.0,1920.0,1080.0,256.0,240.0,8.0,1.6,15.6
1764,3900.0,1920.0,1080.0,4.0,4.0,64.0,0.0,18.0
1765,229.0,1920.0,1080.0,256.0,256.0,16.0,1.7,14.0
1766,197.2,1920.0,1080.0,256.0,128.0,8.0,1.7,12.5
1767,263.2,1920.0,1080.0,256.0,256.0,8.0,2.8,15.6
1768,113.9,1366.0,768.0,1.0,256.0,16.0,1.7,12.5
1769,160.0,1920.0,1080.0,256.0,120.0,8.0,0.0,14.0
1770,348.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
1771,130.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
1772,598.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
1773,303.8,1920.0,1080.0,256.0,240.0,8.0,0.0,15.6
1774,400.0,2160.0,1440.0,256.0,256.0,8.0,0.0,13.0
1775,310.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
1776,119.6,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
1777,130.0,1920.0,1080.0,256.0,128.0,4.0,2.4,10.1
1778,160.2,1920.0,1080.0,256.0,256.0,8.0,0.0,14.0
1779,130.0,1366.0,768.0,128.0,128.0,4.0,1.1,11.6
1780,170.9,1920.0,1080.0,256.0,512.0,16.0,1.6,12.5
1781,94.94,1920.0,1080.0,500.0,500.0,8.0,0.0,15.6
1782,56.94,1280.0,800.0,250.0,240.0,2.0,1.73,15.0
1783,599.0,1920.0,1080.0,16.0,256.0,16.0,3.0,14.0
1784,80.0,1366.0,768.0,64.0,64.0,4.0,1.1,11.6
1785,1200.0,3840.0,2160.0,4.0,2.0,64.0,4.7,15.6
1786,350.0,3840.0,2160.0,256.0,256.0,8.0,1.6,13.3
1787,339.0,1920.0,1080.0,512.0,512.0,8.0,0.0,15.6
1788,175.0,2256.0,1504.0,128.0,128.0,8.0,1.2,13.5
1789,875.0,1920.0,1200.0,256.0,1.0,32.0,1.7,13.4
1790,360.0,1366.0,768.0,256.0,512.0,16.0,2.4,14.0
1791,29.0,1920.0,1080.0,256.0,240.0,4.0,0.0,14.0
1792,103.3,1366.0,768.0,500.0,240.0,4.0,2.16,11.6
1793,240.0,1920.0,1080.0,64.0,240.0,8.0,0.0,14.0
1794,2088.0,1920.0,1080.0,256.0,1.0,16.0,4.7,15.6
1795,139.0,1920.0,1080.0,256.0,512.0,16.0,1.7,13.3
1796,559.0,1920.0,1080.0,2.0,2.0,64.0,4.2,14.0
1797,380.0,1920.0,1080.0,256.0,256.0,8.0,4.0,15.6
1798,50.0,1366.0,768.0,2.0,32.0,2.0,1.6,14.0
1799,105.06,1280.0,720.0,256.0,128.0,8.0,1.6,14.0
1800,175.0,1920.0,1080.0,256.0,256.0,8.0,1.6,15.6
1801,200.0,1366.0,768.0,512.0,512.0,16.0,2.4,14.0
1802,75.75,1366.0,768.0,64.0,240.0,4.0,1.1,11.6
1803,285.0,1920.0,1080.0,256.0,256.0,16.0,1.9,14.0
1804,520.0,2880.0,1920.0,256.0,256.0,16.0,1.8,13.0
1805,79.1,1366.0,768.0,720.0,240.0,8.0,2.3,15.6
1806,230.2,1920.0,1080.0,256.0,256.0,8.0,1.6,14.0
1807,239.0,1920.0,1080.0,512.0,512.0,32.0,2.0,14.0
1808,153.0,1920.0,1080.0,256.0,120.0,8.0,1.6,14.0
1809,140.0,1366.0,768.0,128.0,128.0,4.0,1.1,11.6
1810,160.0,1366.0,768.0,256.0,256.0,8.0,2.4,14.0
1811,198.0,1600.0,900.0,256.0,256.0,16.0,2.5,14.0
1812,500.0,2256.0,1504.0,256.0,128.0,8.0,1.2,13.5
1813,200.0,1920.0,1080.0,256.0,500.0,16.0,0.0,15.0
1814,70.0,1366.0,768.0,256.0,240.0,8.0,2.6,14.0
1815,599.0,1920.0,1080.0,1.0,1.0,32.0,2.4,17.3
1816,200.0,1920.0,1080.0,1.0,240.0,4.0,2.26,14.1
1817,1800.0,1920.0,1200.0,32.0,512.0,32.0,3.8,15.6
1818,50.0,1366.0,768.0,256.0,120.0,4.0,1.7,15.6
1819,180.0,1366.0,768.0,64.0,64.0,4.0,1.1,14.0
1820,119.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
1821,199.9,1920.0,1080.0,256.0,64.0,4.0,1.9,13.3
1822,916.0,1920.0,1080.0,256.0,240.0,8.0,0.0,13.3
1823,49.0,1920.0,1080.0,64.0,64.0,4.0,1.1,11.6
1824,1010.0,1920.0,1200.0,256.0,256.0,16.0,0.0,14.0
1825,119.94,1920.0,1280.0,64.0,64.0,4.0,1.1,10.5
1826,760.0,2160.0,1440.0,256.0,240.0,8.0,2.7,12.0
1827,169.9,1920.0,1080.0,256.0,240.0,8.0,0.0,13.0
1828,199.0,1920.0,1080.0,256.0,512.0,16.0,2.9,15.6
1829,360.0,1920.0,1080.0,256.0,256.0,8.0,2.4,15.6
1830,199.0,1920.0,1080.0,500.0,240.0,4.0,2.4,14.0
1831,362.0,1920.0,1080.0,256.0,256.0,32.0,3.1,15.6
1832,544.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
1833,149.0,1920.0,1080.0,256.0,256.0,16.0,2.4,15.0
1834,140.0,1920.0,1080.0,256.0,256.0,8.0,2.9,14.0
1835,380.0,3840.0,2400.0,16.0,2.0,16.0,2.7,15.6
1836,39.0,1366.0,768.0,16.0,16.0,4.0,1.1,11.6
1837,205.0,1920.0,1080.0,256.0,512.0,16.0,1.7,14.0
1838,170.0,1920.0,1080.0,256.0,256.0,16.0,2.4,15.6
1839,825.0,1920.0,1080.0,512.0,512.0,16.0,3.9,14.0
1840,449.0,1920.0,1080.0,1.0,1.0,32.0,3.8,17.3
1841,198.0,1920.0,1080.0,256.0,128.0,8.0,1.7,14.0
1842,135.0,1366.0,768.0,256.0,240.0,8.0,2.9,14.0
1843,265.5,1600.0,900.0,256.0,1.0,16.0,1.9,15.0
1844,299.0,1920.0,1080.0,16.0,512.0,16.0,2.3,14.0
1845,297.0,1920.0,1080.0,512.0,512.0,8.0,2.4,14.0
1846,363.0,1920.0,1080.0,256.0,512.0,16.0,1.9,14.0
1847,50.0,1920.0,1080.0,256.0,240.0,64.0,800.0,14.0
1848,585.0,3840.0,2160.0,256.0,512.0,32.0,3.0,15.6
1849,150.0,1920.0,1080.0,256.0,500.0,16.0,1.9,14.0
1850,350.0,1920.0,1080.0,256.0,2.0,8.0,3.6,14.0
1851,199.0,1920.0,1080.0,256.0,256.0,8.0,2.6,14.0
1852,184.5,1600.0,900.0,256.0,128.0,8.0,2.6,14.0
1853,45.0,1366.0,768.0,16.0,64.0,4.0,1.6,11.6
1854,680.0,1920.0,1080.0,256.0,512.0,16.0,0.0,15.6
1855,50.0,1920.0,1080.0,256.0,240.0,8.0,0.0,10.0
1856,450.0,1920.0,1080.0,256.0,512.0,8.0,1.3,14.0
1857,326.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
1858,89.94,1920.0,1080.0,256.0,256.0,4.0,1.7,11.6
