,INFO_ID,BRAND,CURRENCY,COLOR,CONDITIONS,PRICE
1754,I1754,lenovo,$,blue,Open box,129.0
1755,I1755,lenovo,$,other,Used,234.9
1756,I1756,dell,$,other,Used,99.94
1757,I1757,other,$,other,Used,100.0
1758,I1758,dell,$,black,Used,265.0
1759,I1759,lenovo,$,grey,New,330.0
1760,I1760,lenovo,$,other,Used,164.2
1761,I1761,lenovo,$,gray,Very Good - Refurbished,79.0
1762,I1762,lenovo,$,other,Used,99.0
1763,I1763,other,$,black,New,3900.0
1764,I1764,lenovo,$,other,Used,229.0
1765,I1765,lenovo,$,other,Very Good - Refurbished,197.2
1766,I1766,other,$,other,Very Good - Refurbished,263.2
1767,I1767,other,$,other,Good - Refurbished,113.9
1768,I1768,lenovo,$,other,Very Good - Refurbished,160.0
1769,I1769,other,$,other,Used,348.0
1770,I1770,other,$,other,Very Good - Refurbished,130.5
1771,I1771,other,$,other,Undefined,598.0
1772,I1772,hp,$,other,Used,303.8
1773,I1773,other,$,gray,New,400.0
1774,I1774,other,$,other,Undefined,310.0
1775,I1775,other,$,other,Used,119.6
1776,I1776,other,$,silver,Used,130.0
1777,I1777,other,$,other,Used,160.2
1778,I1778,hp,$,gray,Used,130.0
1779,I1779,other,$,other,Used,170.9
1780,I1780,other,$,other,Used,94.94
1781,I1781,other,$,other,Used,56.94
1782,I1782,dell,$,other,New,599.0
1783,I1783,lenovo,$,black,Used,80.0
1784,I1784,hp,$,black,Used,1200.0
1785,I1785,samsung,$,red,Used,350.0
1786,I1786,dell,$,black,New,339.0
1787,I1787,microsoft,$,silver,Used,175.0
1788,I1788,dell,$,blue,Undefined,875.0
1789,I1789,dell,$,black,Used,360.0
1790,I1790,dell,$,other,For parts or not working,29.0
1791,I1791,acer,$,other,Used,103.3
1792,I1792,acer,$,silver,New,240.0
1793,I1793,dell,$,other,New,2088.0
1794,I1794,dell,$,black,Used,139.0
1795,I1795,hp,$,gold,New,559.0
1796,I1796,hp,$,gray,Good - Refurbished,380.0
1797,I1797,lenovo,$,silver,Used,50.0
1798,I1798,acer,$,other,Used,105.06
1799,I1799,lenovo,$,black,Used,175.0
1800,I1800,dell,$,black,Used,200.0
1801,I1801,other,$,other,Undefined,75.75
1802,I1802,hp,$,silver,Used,285.0
1803,I1803,microsoft,$,black,Used,520.0
1804,I1804,acer,$,other,Used,79.1
1805,I1805,dell,$,other,Very Good - Refurbished,230.2
1806,I1806,lenovo,$,black,Used,239.0
1807,I1807,hp,$,silver,Used,153.0
1808,I1808,dell,$,black,Used,140.0
1809,I1809,dell,$,black,Used,160.0
1810,I1810,lenovo,$,other,Good - Refurbished,198.0
1811,I1811,hp,$,other,Open box,500.0
1812,I1812,dell,$,other,Used,200.0
1813,I1813,dell,$,black,For parts or not working,70.0
1814,I1814,hp,$,silver,New,599.0
1815,I1815,dell,$,black,Used,200.0
1816,I1816,dell,$,silver,Excellent - Refurbished,1800.0
1817,I1817,dell,$,other,Used,50.0
1818,I1818,hp,$,blue,Undefined,180.0
1819,I1819,other,$,other,New,119.0
1820,I1820,lenovo,$,gray,Undefined,199.9
1821,I1821,other,$,other,Very Good - Refurbished,916.0
1822,I1822,dell,$,other,Used,49.0
1823,I1823,lenovo,$,black,Undefined,1010.0
1824,I1824,microsoft,$,silver,Undefined,119.94
1825,I1825,other,$,other,Used,760.0
1826,I1826,lenovo,$,black,For parts or not working,169.9
1827,I1827,lenovo,$,black,Very Good - Refurbished,199.0
1828,I1828,hp,$,silver,New,360.0
1829,I1829,hp,$,other,Used,199.0
1830,I1830,dell,$,black,Very Good - Refurbished,362.0
1831,I1831,other,$,other,Used,544.0
1832,I1832,lenovo,$,black,Used,149.0
1833,I1833,lenovo,$,black,Undefined,140.0
1834,I1834,asus,$,black,Used,380.0
1835,I1835,hp,$,gray,Used,39.0
1836,I1836,dell,$,black,Very Good - Refurbished,205.0
1837,I1837,hp,$,other,Used,170.0
1838,I1838,dell,$,silver,New,825.0
1839,I1839,dell,$,black,Used,449.0
1840,I1840,hp,$,silver,Very Good - Refurbished,198.0
1841,I1841,dell,$,black,Good - Refurbished,135.0
1842,I1842,hp,$,silver,Good - Refurbished,265.5
1843,I1843,lenovo,$,black,Used,299.0
1844,I1844,dell,$,black,Good - Refurbished,297.0
1845,I1845,dell,$,black,Used,363.0
1846,I1846,other,$,other,For parts or not working,50.0
1847,I1847,lenovo,$,black,Very Good - Refurbished,585.0
1848,I1848,dell,$,black,Used,150.0
1849,I1849,hp,$,black,Excellent - Refurbished,350.0
1850,I1850,hp,$,silver,Used,199.0
1851,I1851,lenovo,$,other,Good - Refurbished,184.5
1852,I1852,dell,$,black,Used,45.0
1853,I1853,hp,$,silver,Undefined,680.0
1854,I1854,other,$,multicolor,Used,50.0
1855,I1855,lenovo,$,gray,Undefined,450.0
1856,I1856,other,$,other,Used,326.2
1857,I1857,acer,$,other,Used,89.94
1858,I1858,dell,$,other,Used,137.0
1859,I1859,lenovo,$,gray,Undefined,280.0
1860,I1860,other,$,other,Used,208.8
1861,I1861,dell,$,silver,Used,175.0
1862,I1862,lenovo,$,black,Used,42.0
1863,I1863,lenovo,$,silver,Used,123.0
1864,I1864,dell,$,other,Used,100.0
1865,I1865,dell,$,silver,Used,135.0
1866,I1866,hp,$,white,Undefined,88.0
1867,I1867,dell,$,other,New,160.0
1868,I1868,dell,$,black,Used,68.0
1869,I1869,hp,$,silver,Undefined,355.0
1870,I1870,dell,$,black,New,999.0
1871,I1871,lenovo,$,other,New,300.0
1872,I1872,dell,$,black,For parts or not working,29.98
1873,I1873,other,$,other,Used,380.8
1874,I1874,other,$,other,Undefined,165.0
1875,I1875,lenovo,$,gray,Undefined,535.0
1876,I1876,lenovo,$,other,Used,24.98
1877,I1877,hp,$,black,Used,50.0
1878,I1878,lenovo,$,gray,Used,600.0
1879,I1879,dell,$,black,Open box,980.0
1880,I1880,lenovo,$,black,Used,180.0
1881,I1881,hp,$,silver,Used,40.0
1882,I1882,other,$,other,New,199.0
1883,I1883,hp,$,silver,Used,199.9
1884,I1884,other,$,black,Excellent - Refurbished,350.0
1885,I1885,other,$,black,Undefined,550.0
1886,I1886,lenovo,$,black,Good - Refurbished,69.0
1887,I1887,dell,$,other,Used,250.0
1888,I1888,dell,$,other,Used,169.0
1889,I1889,lenovo,$,black,Used,100.0
1890,I1890,hp,$,silver,Certified - Refurbished,629.5
1891,I1891,dell,$,grey,Very Good - Refurbished,200.0
1892,I1892,hp,$,black,Used,147.0
1893,I1893,lenovo,$,other,Used,164.2
1894,I1894,lenovo,$,black,Used,844.0
1895,I1895,dell,$,black,Used,170.0
1896,I1896,other,$,other,Used,135.0
1897,I1897,hp,$,other,Used,580.0
1898,I1898,lenovo,$,gray,Certified - Refurbished,200.0
1899,I1899,hp,$,silver,Open box,377.5
1900,I1900,dell,$,silver,Used,135.0
1901,I1901,lenovo,$,black,Undefined,260.0
1902,I1902,dell,$,gray,Used,237.5
1903,I1903,other,$,other,Used,216.4
1904,I1904,other,$,other,Used,221.8
1905,I1905,lenovo,$,black,Used,176.0
1906,I1906,other,$,silver,New,835.0
1907,I1907,dell,$,black,Used,175.0
1908,I1908,acer,$,other,Used,200.0
1909,I1909,hp,$,blue,Undefined,15.88
1910,I1910,dell,$,other,Used,263.2
1911,I1911,microsoft,$,other,Used,478.5
1912,I1912,acer,$,black,Used,55.0
1913,I1913,acer,$,gray,Undefined,230.0
1914,I1914,dell,$,gray,Excellent - Refurbished,800.0
1915,I1915,lenovo,$,other,Used,176.0
1916,I1916,dell,$,black,Undefined,75.0
1917,I1917,dell,$,other,Used,140.0
1918,I1918,other,$,other,For parts or not working,147.6
1919,I1919,dell,$,other,Used,200.0
1920,I1920,hp,$,silver,New,398.0
1921,I1921,other,$,other,Very Good - Refurbished,164.2
1922,I1922,lenovo,$,black,Used,50.0
1923,I1923,lenovo,$,black,Used,145.0
1924,I1924,asus,$,black,Used,172.0
1925,I1925,lenovo,$,black,Used,190.0
1926,I1926,lenovo,$,black,Excellent - Refurbished,66.5
1927,I1927,hp,$,black,Excellent - Refurbished,950.0
1928,I1928,hp,$,silver,Used,400.0
1929,I1929,lenovo,$,black,Used,180.0
1930,I1930,dell,$,other,Used,130.0
1931,I1931,hp,$,silver,Used,300.0
1932,I1932,hp,$,silver,Used,140.0
1933,I1933,samsung,$,other,New,170.0
1934,I1934,asus,$,other,Used,250.0
1935,I1935,dell,$,other,Used,300.0
1936,I1936,dell,$,black,Very Good - Refurbished,279.0
1937,I1937,dell,$,other,Used,421.0
1938,I1938,dell,$,silver,Used,475.0
1939,I1939,lenovo,$,black,Used,58.0
1940,I1940,hp,$,other,Very Good - Refurbished,276.5
1941,I1941,lenovo,$,black,Used,39.94
1942,I1942,dell,$,black,Used,155.0
1943,I1943,other,$,other,Used,411.2
1944,I1944,microsoft,$,other,Certified - Refurbished,469.0
1945,I1945,hp,$,gray,New,650.0
1946,I1946,other,$,other,Good - Refurbished,170.0
1947,I1947,hp,$,white,Used,45.0
1948,I1948,lenovo,$,black,Very Good - Refurbished,360.0
1949,I1949,hp,$,silver,Used,250.0
1950,I1950,other,$,black,Undefined,270.0
1951,I1951,dell,$,black,Used,279.0
1952,I1952,other,$,silver,New,198.0
1953,I1953,asus,$,grey,New,200.0
1954,I1954,lenovo,$,black,Used,51.0
1955,I1955,dell,$,black,Excellent - Refurbished,1450.0
1956,I1956,dell,$,other,Very Good - Refurbished,280.0
1957,I1957,hp,$,yellow,Used,129.8
1958,I1958,dell,$,orange,Used,159.8
1959,I1959,hp,$,silver,New,330.0
1960,I1960,lenovo,$,other,Open box,580.0
1961,I1961,dell,$,other,New,168.6
1962,I1962,dell,$,silver,Undefined,319.0
1963,I1963,hp,$,silver,Excellent - Refurbished,570.0
1964,I1964,dell,$,black,Used,41.0
1965,I1965,dell,$,black,Used,141.0
1966,I1966,dell,$,silver,New,960.0
1967,I1967,hp,$,gray,Used,35.94
1968,I1968,dell,$,black,Used,180.0
1969,I1969,dell,$,other,Used,149.0
1970,I1970,lenovo,$,black,Used,114.94
1971,I1971,dell,$,other,Used,320.0
1972,I1972,dell,$,other,Good - Refurbished,252.0
1973,I1973,dell,$,other,Used,369.0
1974,I1974,lenovo,$,other,Used,219.0
1975,I1975,dell,$,black,For parts or not working,230.0
1976,I1976,dell,$,gray,Good - Refurbished,220.0
1977,I1977,lenovo,$,black,Very Good - Refurbished,370.0
1978,I1978,dell,$,silver,Undefined,929.0
1979,I1979,lenovo,$,other,Used,419.0
1980,I1980,dell,$,black,Used,450.0
1981,I1981,dell,$,other,Used,180.5
1982,I1982,other,$,other,Used,467.8
1983,I1983,lenovo,$,black,Used,200.0
1984,I1984,lenovo,$,black,Used,130.0
1985,I1985,lenovo,$,black,Undefined,300.0
1986,I1986,microsoft,$,silver,Used,148.0
1987,I1987,hp,$,black,Undefined,70.0
1988,I1988,lenovo,$,black,Very Good - Refurbished,299.0
1989,I1989,dell,$,black,Undefined,65.0
1990,I1990,lenovo,$,multicolor,For parts or not working,87.0
1991,I1991,lenovo,$,other,Used,82.44
1992,I1992,other,$,other,Used,216.0
1993,I1993,hp,$,gray,Used,99.94
1994,I1994,lenovo,$,other,Good - Refurbished,184.5
1995,I1995,lenovo,$,black,Used,225.0
1996,I1996,lenovo,$,black,Undefined,37.0
1997,I1997,dell,$,black,Used,290.0
1998,I1998,other,$,other,New,438.0
1999,I1999,samsung,$,gray,Undefined,400.0
2000,I2000,dell,$,black,Used,170.9
2001,I2001,hp,$,black,Used,250.0
2002,I2002,lenovo,$,brown,Used,139.0
2003,I2003,hp,$,black,Used,70.0
2004,I2004,other,$,black,Undefined,540.0
2005,I2005,hp,$,red,Undefined,170.0
2006,I2006,lenovo,$,other,Used,189.0
2007,I2007,dell,$,black,Undefined,100.0
2008,I2008,lenovo,$,black,Used,55.0
2009,I2009,hp,$,silver,Used,120.0
2010,I2010,dell,$,silver,Used,89.0
2011,I2011,lenovo,$,black,Used,204.0
2012,I2012,other,$,silver,Used,253.1
2013,I2013,other,$,gray,New,200.0
2014,I2014,dell,$,black,Used,180.0
2015,I2015,asus,$,blue,Undefined,520.0
2016,I2016,acer,$,black,Very Good - Refurbished,60.0
2017,I2017,acer,$,black,Undefined,60.0
2018,I2018,dell,$,black,Undefined,159.0
2019,I2019,samsung,$,silver,Undefined,89.94
2020,I2020,dell,$,other,Used,118.0
2021,I2021,hp,$,silver,Very Good - Refurbished,180.0
2022,I2022,dell,$,black,Very Good - Refurbished,310.0
2023,I2023,other,$,other,Used,126.0
2024,I2024,lenovo,$,other,Undefined,727.5
2025,I2025,other,$,other,Used,258.0
2026,I2026,lg,$,gray,Undefined,649.0
2027,I2027,hp,$,brown,Used,55.0
2028,I2028,lenovo,$,black,Used,230.0
2029,I2029,lenovo,$,black,Excellent - Refurbished,740.0
2030,I2030,dell,$,other,Used,599.0
2031,I2031,lenovo,$,black,Excellent - Refurbished,280.0
2032,I2032,lenovo,$,gray,Undefined,655.0
2033,I2033,other,$,gray,New,187.9
2034,I2034,dell,$,other,Good - Refurbished,199.0
2035,I2035,dell,$,multicolor,Good - Refurbished,95.0
2036,I2036,dell,$,black,Used,150.0
2037,I2037,hp,$,silver,New,370.0
2038,I2038,dell,$,black,Used,80.0
2039,I2039,lenovo,$,other,New,250.2
2040,I2040,other,$,other,Used,177.1
2041,I2041,acer,$,silver,New,399.0
2042,I2042,hp,$,black,Used,59.94
2043,I2043,hp,$,silver,Very Good - Refurbished,599.0
2044,I2044,microsoft,$,platinum,Undefined,355.0
2045,I2045,dell,$,black,Used,150.0
2046,I2046,dell,$,black,Used,199.0
2047,I2047,acer,$,black,Excellent - Refurbished,80.0
2048,I2048,dell,$,black,Very Good - Refurbished,369.0
2049,I2049,other,$,silver,Very Good - Refurbished,495.0
2050,I2050,hp,$,black,Used,56.0
2051,I2051,dell,$,gray,Used,284.0
2052,I2052,hp,$,black,Used,120.0
2053,I2053,dell,$,other,Very Good - Refurbished,280.0
2054,I2054,lenovo,$,black,Used,105.0
2055,I2055,other,$,multicolor,Used,380.0
2056,I2056,dell,$,black,New,750.0
2057,I2057,other,$,silver,New,300.0
2058,I2058,samsung,$,silver,Used,50.0
2059,I2059,dell,$,black,Undefined,98.0
2060,I2060,other,$,other,Used,100.0
2061,I2061,lenovo,$,other,Very Good - Refurbished,309.5
2062,I2062,acer,$,black,Used,40.0
2063,I2063,hp,$,black,Used,65.0
2064,I2064,dell,$,black,Used,229.0
2065,I2065,lenovo,$,black,Used,42.0
2066,I2066,dell,$,black,Used,350.0
2067,I2067,lenovo,$,other,New,660.0
2068,I2068,dell,$,other,Very Good - Refurbished,368.0
2069,I2069,other,$,other,Used,400.0
2070,I2070,hp,$,other,Used,79.0
2071,I2071,hp,$,black,Used,50.0
2072,I2072,other,$,gray,Used,24.98
2073,I2073,hp,$,gray,Used,200.0
2074,I2074,dell,$,black,Undefined,230.0
2075,I2075,lenovo,$,black,Open box,110.0
2076,I2076,hp,$,other,Used,225.0
2077,I2077,dell,$,black,Used,105.0
2078,I2078,other,$,other,Used,80.0
2079,I2079,acer,$,black,Used,35.0
2080,I2080,dell,$,other,Used,170.9
2081,I2081,hp,$,other,Used,48.47
2082,I2082,lenovo,$,black,Used,85.0
2083,I2083,samsung,$,black,Used,130.0
2084,I2084,lenovo,$,other,Used,382.0
2085,I2085,asus,$,blue,Undefined,349.0
2086,I2086,hp,$,silver,Used,325.0
2087,I2087,lenovo,$,black,Used,305.0
2088,I2088,other,$,other,Open box,1414.0
2089,I2089,dell,$,black,Used,103.4
2090,I2090,lenovo,$,black,Used,299.0
2091,I2091,lenovo,$,gray,Used,490.0
2092,I2092,dell,$,gray,Used,234.5
2093,I2093,dell,$,black,Used,480.0
2094,I2094,other,$,other,Undefined,1413.0
2095,I2095,lenovo,$,gray,Undefined,381.0
2096,I2096,other,$,other,Used,139.5
2097,I2097,acer,$,black,Used,72.0
2098,I2098,dell,$,other,Used,307.2
2099,I2099,dell,$,black,Used,300.0
2100,I2100,other,$,other,For parts or not working,150.0
2101,I2101,lenovo,$,black,Used,115.0
2102,I2102,dell,$,black,Used,220.0
2103,I2103,hp,$,silver,Undefined,281.0
2104,I2104,dell,$,other,Used,307.2
2105,I2105,lenovo,$,black,Used,51.0
2106,I2106,hp,$,other,Used,89.0
2107,I2107,acer,$,other,Used,199.0
2108,I2108,dell,$,other,Used,129.0
2109,I2109,dell,$,black,Used,56.0
2110,I2110,other,$,other,Used,229.0
2111,I2111,dell,$,black,Used,159.0
2112,I2112,dell,$,black,Undefined,120.0
2113,I2113,dell,$,other,Used,300.0
2114,I2114,dell,$,other,Very Good - Refurbished,527.0
2115,I2115,dell,$,gray,Used,549.0
2116,I2116,hp,$,silver,Undefined,170.0
2117,I2117,dell,$,black,Undefined,600.0
2118,I2118,dell,$,black,Used,40.0
2119,I2119,lenovo,$,other,Excellent - Refurbished,400.0
2120,I2120,other,$,black,Used,276.2
2121,I2121,hp,$,other,Used,107.56
2122,I2122,other,$,silver,Used,300.0
2123,I2123,microsoft,$,multicolor,Excellent - Refurbished,625.0
2124,I2124,dell,$,silver,Used,469.0
2125,I2125,dell,$,gray,Open box,229.6
2126,I2126,asus,$,white,Used,27.98
2127,I2127,lenovo,$,black,Used,155.0
2128,I2128,dell,$,black,Used,160.0
2129,I2129,dell,$,other,Used,80.0
2130,I2130,dell,$,black,Used,280.0
2131,I2131,dell,$,other,Used,260.0
2132,I2132,dell,$,black,Undefined,399.0
2133,I2133,microsoft,$,silver,Open box,799.0
2134,I2134,asus,$,black,Used,90.0
2135,I2135,acer,$,gray,Undefined,29.0
2136,I2136,hp,$,black,Used,170.0
2137,I2137,other,$,other,New,8.85
2138,I2138,hp,$,black,Undefined,389.0
2139,I2139,hp,$,other,Very Good - Refurbished,506.0
2140,I2140,asus,$,black,Undefined,600.0
2141,I2141,lenovo,$,black,Certified - Refurbished,320.5
2142,I2142,other,$,other,New,11.38
2143,I2143,acer,$,other,Used,199.0
2144,I2144,dell,$,other,Used,286.8
2145,I2145,lenovo,$,blue,Open box,550.0
2146,I2146,samsung,$,silver,Used,99.0
2147,I2147,dell,$,other,Used,125.0
2148,I2148,other,$,other,For parts or not working,130.5
2149,I2149,lenovo,$,other,Used,886.0
2150,I2150,other,$,other,Used,173.0
2151,I2151,lg,$,other,Used,675.0
2152,I2152,dell,$,black,Used,90.0
2153,I2153,dell,$,other,Very Good - Refurbished,126.5
2154,I2154,other,$,other,Used,75.94
2155,I2155,acer,$,black,Used,430.0
2156,I2156,other,$,black,Used,650.0
2157,I2157,lenovo,$,other,Used,126.56
2158,I2158,hp,$,other,Used,283.8
2159,I2159,lenovo,$,other,Certified - Refurbished,362.2
2160,I2160,other,$,other,Used,50.62
2161,I2161,other,$,black,Undefined,739.0
2162,I2162,hp,$,other,Used,443.0
2163,I2163,other,$,other,Used,34.8
2164,I2164,acer,$,other,Used,506.2
2165,I2165,other,$,other,Open box,519.5
2166,I2166,lenovo,$,other,Excellent - Refurbished,400.0
2167,I2167,lenovo,$,other,Undefined,151.8
2168,I2168,hp,$,other,Used,239.1
2169,I2169,other,$,other,Open box,1115.0
2170,I2170,other,$,other,Used,54.38
2171,I2171,other,$,other,Used,129.4
2172,I2172,other,$,other,New,326.2
2173,I2173,dell,$,other,Good - Refurbished,442.8
2174,I2174,other,$,other,Very Good - Refurbished,872.0
2175,I2175,dell,$,other,Used,300.2
2176,I2176,lenovo,$,other,Used,246.8
2177,I2177,dell,$,black,Used,20.0
2178,I2178,dell,$,other,Used,340.0
2179,I2179,samsung,$,black,Used,49.0
2180,I2180,other,$,other,Used,163.1
2181,I2181,other,$,other,New,456.8
2182,I2182,other,$,silver,New,1035.0
2183,I2183,dell,$,other,Used,300.0
2184,I2184,dell,$,other,Used,258.5
2185,I2185,other,$,other,Good - Refurbished,151.9
2186,I2186,acer,$,gray,Used,54.0
2187,I2187,other,$,other,Used,223.2
2188,I2188,other,$,other,New,1087.0
2189,I2189,asus,$,silver,For parts or not working,31.0
2190,I2190,other,$,other,Used,108.75
2191,I2191,other,$,silver,New,159.0
2192,I2192,hp,$,other,Used,355.8
2193,I2193,other,$,other,Used,187.2
2194,I2194,hp,$,black,Used,8.99
2195,I2195,other,$,other,Undefined,163.1
2196,I2196,other,$,other,New,40.0
2197,I2197,dell,$,other,Used,376.0
2198,I2198,dell,$,gray,Open box,750.0
2199,I2199,other,$,other,Used,130.5
2200,I2200,acer,$,other,Used,49.5
2201,I2201,other,$,other,Used,188.5
2202,I2202,asus,$,other,New,3668.0
2203,I2203,other,$,other,Certified - Refurbished,214.2
2204,I2204,hp,$,other,Used,94.94
2205,I2205,dell,$,other,Used,318.2
2206,I2206,other,$,other,Used,761.5
2207,I2207,other,$,other,Open box,934.0
2208,I2208,hp,$,other,Used,593.5
2209,I2209,hp,$,other,For parts or not working,227.8
2210,I2210,acer,$,other,Used,63.25
2211,I2211,other,$,other,Good - Refurbished,113.9
2212,I2212,lenovo,$,other,Used,170.9
2213,I2213,other,$,other,Used,443.0
2214,I2214,lenovo,$,other,Used,67.5
2215,I2215,dell,$,blue,Used,110.0
2216,I2216,hp,$,purple,Used,50.0
2217,I2217,dell,$,other,Used,109.94
2218,I2218,dell,$,other,Used,150.0
2219,I2219,hp,$,black,Used,114.94
2220,I2220,lenovo,$,other,Used,139.2
2221,I2221,lenovo,$,other,Used,50.0
2222,I2222,dell,$,other,Used,99.0
2223,I2223,asus,$,other,Used,229.0
2224,I2224,dell,$,gray,Undefined,79.94
2225,I2225,lenovo,$,gray,Used,179.5
2226,I2226,dell,$,black,Used,44.97
2227,I2227,lenovo,$,other,Very Good - Refurbished,400.0
2228,I2228,hp,$,black,Open box,220.0
2229,I2229,dell,$,other,Used,300.2
2230,I2230,hp,$,other,New,300.0
2231,I2231,lenovo,$,black,For parts or not working,45.0
2232,I2232,dell,$,other,Used,150.0
2233,I2233,acer,$,other,Used,280.0
2234,I2234,microsoft,$,black,Undefined,599.0
2235,I2235,dell,$,silver,Used,269.0
2236,I2236,hp,$,silver,Undefined,300.0
2237,I2237,lenovo,$,other,New,819.5
2238,I2238,dell,$,other,Good - Refurbished,330.0
2239,I2239,hp,$,other,Very Good - Refurbished,210.0
2240,I2240,dell,$,black,Used,350.0
2241,I2241,lenovo,$,black,Used,220.0
2242,I2242,dell,$,black,Used,90.0
2243,I2243,dell,$,gray,Used,248.5
2244,I2244,hp,$,other,Used,727.0
2245,I2245,hp,$,silver,Used,210.0
2246,I2246,asus,$,blue,Undefined,806.0
2247,I2247,lenovo,$,black,Excellent - Refurbished,699.0
2248,I2248,hp,$,black,Used,99.0
2249,I2249,dell,$,gray,Good - Refurbished,139.0
2250,I2250,dell,$,black,Used,550.0
2251,I2251,acer,$,black,Used,40.0
2252,I2252,dell,$,black,For parts or not working,125.0
2253,I2253,hp,$,gray,Used,140.0
2254,I2254,lenovo,$,black,Used,45.0
2255,I2255,samsung,$,silver,Excellent - Refurbished,119.5
2256,I2256,dell,$,gray,Used,237.5
2257,I2257,dell,$,other,Very Good - Refurbished,290.0
2258,I2258,acer,$,other,Used,55.0
2259,I2259,dell,$,black,Used,140.0
2260,I2260,other,$,black,New,2340.0
2261,I2261,dell,$,orange,Used,159.8
2262,I2262,acer,$,silver,Undefined,249.9
2263,I2263,other,$,other,Used,221.5
2264,I2264,hp,$,black,Used,199.0
2265,I2265,lenovo,$,blue,Open box,570.0
2266,I2266,dell,$,other,Used,347.8
2267,I2267,dell,$,other,Used,167.0
2268,I2268,samsung,$,black,Used,38.0
2269,I2269,asus,$,black,Undefined,1617.0
2270,I2270,dell,$,black,Used,107.94
2271,I2271,hp,$,black,Used,54.0
2272,I2272,lenovo,$,other,Used,94.94
2273,I2273,asus,$,gray,Used,295.0
2274,I2274,other,$,other,New,205.6
2275,I2275,hp,$,black,New,720.0
2276,I2276,other,$,other,Used,400.0
2277,I2277,dell,$,other,Used,190.0
2278,I2278,other,$,black,Used,284.0
2279,I2279,other,$,black,Used,40.0
2280,I2280,lenovo,$,black,New,110.0
2281,I2281,lenovo,$,black,Used,31.66
2282,I2282,other,$,other,Used,348.0
2283,I2283,microsoft,$,other,Used,24.98
2284,I2284,hp,$,black,Undefined,650.0
2285,I2285,dell,$,other,Used,368.8
2286,I2286,dell,$,black,Undefined,90.0
2287,I2287,other,$,other,Used,184.9
2288,I2288,hp,$,other,Used,101.25
2289,I2289,hp,$,silver,Very Good - Refurbished,300.0
2290,I2290,asus,$,gray,Used,42.0
2291,I2291,asus,$,gray,Undefined,25.0
2292,I2292,microsoft,$,black,Undefined,739.0
2293,I2293,hp,$,other,New,380.0
2294,I2294,lenovo,$,black,Used,95.0
2295,I2295,other,$,other,For parts or not working,95.7
2296,I2296,other,$,other,Used,69.6
2297,I2297,lenovo,$,gray,Certified - Refurbished,630.0
2298,I2298,dell,$,black,Undefined,150.0
2299,I2299,dell,$,black,Used,85.0
2300,I2300,hp,$,blue,Very Good - Refurbished,699.5
2301,I2301,dell,$,other,Used,87.0
2302,I2302,lenovo,$,gray,Undefined,600.0
2303,I2303,lenovo,$,black,Undefined,84.94
2304,I2304,other,$,other,New,250.0
2305,I2305,asus,$,other,Undefined,50.0
2306,I2306,hp,$,blue,Open box,454.2
2307,I2307,dell,$,silver,Very Good - Refurbished,489.0
2308,I2308,dell,$,other,Used,291.0
2309,I2309,dell,$,other,Used,370.8
2310,I2310,other,$,black,Undefined,19.95
2311,I2311,hp,$,black,Used,27.98
2312,I2312,lenovo,$,black,Used,225.0
2313,I2313,dell,$,other,Excellent - Refurbished,679.0
2314,I2314,lenovo,$,other,Undefined,1012.5
2315,I2315,lenovo,$,black,Used,150.0
2316,I2316,asus,$,other,For parts or not working,600.0
2317,I2317,asus,$,silver,Used,60.0
2318,I2318,hp,$,other,Used,100.0
2319,I2319,dell,$,black,Good - Refurbished,144.9
2320,I2320,dell,$,black,Used,375.0
2321,I2321,dell,$,black,Used,120.0
2322,I2322,dell,$,black,Undefined,35.0
2323,I2323,other,$,black,For parts or not working,147.0
2324,I2324,lenovo,$,black,Used,65.0
2325,I2325,dell,$,other,Used,99.94
2326,I2326,dell,$,other,Used,313.5
2327,I2327,dell,$,other,Used,302.8
2328,I2328,dell,$,other,Used,375.0
2329,I2329,acer,$,silver,Undefined,69.94
2330,I2330,asus,$,other,Used,75.94
2331,I2331,other,$,black,Used,400.0
2332,I2332,other,$,other,Used,345.0
2333,I2333,dell,$,other,Used,422.0
2334,I2334,dell,$,black,Used,600.0
2335,I2335,acer,$,other,Undefined,199.9
2336,I2336,other,$,other,Open box,32.75
2337,I2337,dell,$,other,Used,289.8
2338,I2338,other,$,other,Used,284.2
2339,I2339,dell,$,other,Very Good - Refurbished,420.0
2340,I2340,dell,$,other,Undefined,100.0
2341,I2341,dell,$,other,Used,327.8
2342,I2342,other,$,black,Undefined,38.0
2343,I2343,asus,$,pink,Undefined,172.8
2344,I2344,dell,$,other,Used,345.0
2345,I2345,lenovo,$,black,Used,188.0
2346,I2346,hp,$,black,Used,100.0
2347,I2347,dell,$,silver,Used,890.0
2348,I2348,dell,$,black,Good - Refurbished,230.0
2349,I2349,dell,$,black,Used,100.0
2350,I2350,lenovo,$,black,Used,269.8
2351,I2351,microsoft,$,silver,Used,225.5
2352,I2352,other,$,other,Used,13.8
2353,I2353,dell,$,other,Used,442.8
2354,I2354,lenovo,$,other,Used,392.0
2355,I2355,other,$,other,Undefined,289.8
2356,I2356,lenovo,$,black,Open box,560.0
2357,I2357,dell,$,other,Used,88.56
2358,I2358,dell,$,bronze,Good - Refurbished,299.0
2359,I2359,dell,$,white,Certified - Refurbished,749.0
2360,I2360,dell,$,other,Used,249.0
