,SCREEN_ID,SCREEN_SIZE_INCH,COLOR,WIDTH_DISPLAY,HEIGHT_DISPLAY
823,S823,8.43,other,1920,1080
824,S824,14.0,other,1920,1080
825,S825,13.0,other,1280,720
826,S826,8.43,black,1920,1080
827,S827,14.0,other,1280,720
828,S828,8.43,other,1920,1080
829,S829,14.0,other,1280,720
830,S830,8.43,other,1920,1080
831,S831,14.0,black,1280,720
832,S832,14.0,other,1920,1080
833,S833,14.0,black,1366,768
834,S834,8.43,other,1920,1080
835,S835,8.43,other,1920,1080
836,S836,8.43,other,1920,1080
837,S837,13.3,other,1280,720
838,S838,8.43,other,1920,1080
839,S839,8.43,black,1920,1080
840,S840,14.0,black,1366,768
841,S841,8.43,other,1920,1080
842,S842,8.43,other,1920,1080
843,S843,8.43,other,1920,1080
844,S844,8.43,other,1920,1080
845,S845,15.6,other,1280,720
846,S846,8.43,other,1920,1080
847,S847,14.0,black,1920,1080
848,S848,13.3,other,1280,720
849,S849,8.43,other,1920,1080
850,S850,8.43,other,1920,1080
851,S851,8.43,other,1920,1080
852,S852,12.5,black,1280,720
853,S853,8.43,other,1920,1080
854,S854,8.43,other,1920,1080
855,S855,8.43,other,1920,1080
856,S856,15.6,other,1280,720
857,S857,8.43,black,1920,1080
858,S858,8.43,other,1920,1080
859,S859,8.43,other,1920,1080
860,S860,12.5,other,1366,768
861,S861,12.5,other,1920,1080
862,S862,13.3,gray,1280,720
863,S863,13.5,other,2256,1504
864,S864,8.43,other,1920,1080
865,S865,8.43,other,1920,1080
866,S866,8.43,other,1920,1080
867,S867,8.43,other,1920,1080
868,S868,8.43,other,1920,1080
869,S869,8.43,black,1920,1080
870,S870,8.43,other,1920,1080
871,S871,8.43,black,1920,1080
872,S872,8.43,other,1920,1080
873,S873,8.43,other,1920,1080
874,S874,8.43,other,1920,1080
875,S875,14.0,black,1280,720
876,S876,8.43,other,1920,1080
877,S877,8.43,other,1920,1080
878,S878,8.43,black,1920,1080
879,S879,8.43,black,1920,1080
880,S880,8.43,black,1920,1080
881,S881,14.0,black,1280,720
882,S882,13.3,other,1280,720
883,S883,15.6,other,1280,720
884,S884,8.43,other,1920,1080
885,S885,8.43,other,1920,1080
886,S886,14.0,other,1280,720
887,S887,8.43,other,1920,1080
888,S888,15.6,other,1280,720
889,S889,13.3,other,1920,1080
890,S890,8.43,other,1920,1080
891,S891,8.43,other,1920,1080
892,S892,8.43,other,1920,1080
893,S893,14.0,other,1920,1080
894,S894,8.43,other,1920,1080
895,S895,8.43,other,1920,1080
896,S896,13.3,black,1920,1080
897,S897,8.43,other,1920,1080
898,S898,8.43,other,1920,1080
899,S899,11.6,black,1280,720
900,S900,8.43,other,1920,1080
901,S901,8.43,other,1920,1080
902,S902,8.43,other,1920,1080
903,S903,8.43,other,1920,1080
904,S904,8.43,other,1920,1080
905,S905,8.43,other,1920,1080
906,S906,8.43,other,1920,1080
907,S907,8.43,other,1920,1080
908,S908,8.43,other,1920,1080
909,S909,8.43,other,1920,1080
910,S910,14.0,other,1920,1080
911,S911,8.43,other,1920,1080
912,S912,8.43,other,1920,1080
913,S913,13.3,gray,1280,720
914,S914,8.43,other,1920,1080
915,S915,8.43,other,1920,1080
916,S916,14.0,other,1280,720
917,S917,8.43,other,1920,1080
918,S918,8.43,other,1920,1080
919,S919,8.43,other,1920,1080
920,S920,8.43,other,1920,1080
921,S921,8.43,other,1920,1080
922,S922,8.43,other,1920,1080
923,S923,8.43,other,1920,1080
924,S924,8.43,other,1920,1080
925,S925,8.43,other,1920,1080
926,S926,14.0,other,1280,720
927,S927,8.43,other,1920,1080
928,S928,14.0,other,1280,720
929,S929,8.43,other,1920,1080
930,S930,8.43,other,1920,1080
931,S931,8.43,other,1920,1080
932,S932,14.0,other,1280,720
933,S933,8.43,other,1920,1080
934,S934,8.43,other,1920,1080
935,S935,8.43,other,1920,1080
936,S936,8.43,other,1920,1080
937,S937,15.6,other,1280,720
938,S938,14.0,other,1280,720
939,S939,8.43,other,1920,1080
940,S940,8.43,other,1920,1080
941,S941,13.3,other,1280,720
942,S942,15.6,other,1920,1080
943,S943,8.43,other,1920,1080
944,S944,13.3,multicolor,2048,1080
945,S945,8.43,other,1920,1080
946,S946,13.3,other,1280,720
947,S947,8.43,black,1920,1080
948,S948,11.6,black,1280,720
949,S949,8.43,other,1920,1080
950,S950,12.5,black,1920,1080
951,S951,8.43,other,1920,1080
952,S952,14.0,other,1280,720
953,S953,8.43,black,1920,1080
954,S954,8.43,other,1920,1080
955,S955,8.43,other,1920,1080
956,S956,8.43,other,1920,1080
957,S957,8.43,other,1920,1080
958,S958,14.0,other,1280,720
959,S959,14.0,other,1280,720
960,S960,8.43,other,1920,1080
961,S961,14.0,other,1920,1080
962,S962,8.43,other,1920,1080
963,S963,8.43,other,1920,1080
964,S964,8.43,other,1920,1080
965,S965,8.43,other,1920,1080
966,S966,8.43,other,1920,1080
967,S967,8.43,other,1920,1080
968,S968,8.43,other,1920,1080
969,S969,8.43,other,1920,1080
970,S970,14.0,other,1280,720
971,S971,8.43,other,1920,1080
972,S972,14.0,other,1920,1080
973,S973,8.43,other,1920,1080
974,S974,15.6,other,1920,1080
975,S975,14.0,other,1920,1080
976,S976,8.43,black,1920,1080
977,S977,14.0,other,1280,720
978,S978,8.43,other,1920,1080
979,S979,8.43,other,1920,1080
980,S980,14.0,other,1280,720
981,S981,8.43,other,1920,1080
982,S982,8.43,other,1920,1080
983,S983,8.43,other,1920,1080
984,S984,12.5,black,1920,1080
985,S985,8.43,other,1920,1080
986,S986,12.5,other,1920,1080
987,S987,8.43,other,1920,1080
988,S988,8.43,other,1920,1080
989,S989,8.43,black,1920,1080
990,S990,14.0,other,1920,1080
991,S991,14.0,other,1280,720
992,S992,13.3,other,1280,720
993,S993,14.0,other,1280,720
994,S994,8.43,other,1920,1080
995,S995,12.5,other,1920,1080
996,S996,8.43,other,1920,1080
997,S997,8.43,other,1920,1080
998,S998,8.43,other,1920,1080
999,S999,8.43,other,1920,1080
1000,S1000,8.43,other,1920,1080
1001,S1001,15.6,other,1280,720
1002,S1002,14.0,other,1920,1080
1003,S1003,8.43,other,1920,1080
1004,S1004,8.43,other,1920,1080
1005,S1005,12.5,other,1920,1080
1006,S1006,8.43,other,1920,1080
1007,S1007,8.43,black,1920,1080
1008,S1008,8.43,other,1920,1080
1009,S1009,8.43,other,1920,1080
1010,S1010,8.43,other,1920,1080
1011,S1011,8.43,other,1920,1080
1012,S1012,8.43,other,1920,1080
1013,S1013,8.43,other,1920,1080
1014,S1014,8.43,other,1920,1080
1015,S1015,11.6,other,1920,1080
1016,S1016,8.43,other,1920,1080
1017,S1017,15.6,other,1280,720
1018,S1018,8.43,other,1920,1080
1019,S1019,8.43,other,1920,1080
1020,S1020,8.43,other,1920,1080
1021,S1021,8.43,other,1920,1080
1022,S1022,8.43,other,1920,1080
1023,S1023,8.43,other,1920,1080
1024,S1024,10.8,other,1920,1080
1025,S1025,14.0,other,1920,1080
1026,S1026,14.0,black,1920,1080
1027,S1027,8.43,other,1920,1080
1028,S1028,8.43,other,1920,1080
1029,S1029,14.0,other,1600,900
1030,S1030,8.43,other,1920,1080
1031,S1031,8.43,other,1920,1080
1032,S1032,14.0,other,1920,1080
1033,S1033,8.43,other,1920,1080
1034,S1034,14.0,other,1920,1080
1035,S1035,8.43,other,1920,1080
1036,S1036,8.43,other,1920,1080
1037,S1037,8.43,other,1920,1080
1038,S1038,8.43,other,1920,1080
1039,S1039,14.0,other,1280,720
1040,S1040,8.43,other,1920,1080
1041,S1041,14.0,other,1280,720
1042,S1042,8.43,other,1920,1080
1043,S1043,8.43,other,1920,1080
1044,S1044,8.43,other,1920,1080
1045,S1045,8.43,other,1920,1080
1046,S1046,8.43,other,1920,1080
1047,S1047,8.43,other,1920,1080
1048,S1048,8.43,other,1920,1080
1049,S1049,8.43,other,1920,1080
1050,S1050,8.43,other,1920,1080
1051,S1051,8.43,other,1920,1080
1052,S1052,8.43,other,1920,1080
1053,S1053,8.43,other,1920,1080
1054,S1054,12.5,other,1920,1080
1055,S1055,14.0,other,1280,720
1056,S1056,8.43,other,1920,1080
1057,S1057,15.6,other,1920,1080
1058,S1058,8.43,other,1920,1080
1059,S1059,8.43,other,1920,1080
1060,S1060,8.43,other,1920,1080
1061,S1061,14.0,other,1280,720
1062,S1062,8.43,other,1920,1080
1063,S1063,8.43,black,1920,1080
1064,S1064,8.43,other,1920,1080
1065,S1065,8.43,other,1920,1080
1066,S1066,8.43,other,1920,1080
1067,S1067,8.43,other,1920,1080
1068,S1068,8.43,other,1920,1080
1069,S1069,8.43,other,1920,1080
1070,S1070,12.5,other,1280,720
1071,S1071,14.0,other,1280,720
1072,S1072,8.43,other,1920,1080
1073,S1073,8.43,other,1920,1080
1074,S1074,14.0,black,1920,1080
1075,S1075,8.43,other,1920,1080
1076,S1076,8.43,other,1920,1080
1077,S1077,8.43,other,1920,1080
1078,S1078,8.43,black,1920,1080
1079,S1079,8.43,other,1920,1080
1080,S1080,8.43,other,1920,1080
1081,S1081,8.43,other,1920,1080
1082,S1082,15.6,gray,1920,1080
1083,S1083,8.43,other,1920,1080
1084,S1084,8.43,other,1920,1080
1085,S1085,8.43,other,1920,1080
1086,S1086,8.43,other,1920,1080
1087,S1087,8.43,other,1920,1080
1088,S1088,8.43,other,1920,1080
1089,S1089,8.43,other,1920,1080
1090,S1090,8.43,other,1920,1080
1091,S1091,14.0,black,1280,720
1092,S1092,15.6,black,1920,1080
1093,S1093,11.6,black,1280,720
1094,S1094,14.0,black,1920,1080
1095,S1095,8.43,other,1920,1080
1096,S1096,8.43,other,1920,1080
1097,S1097,8.43,other,1920,1080
1098,S1098,8.43,black,1920,1080
1099,S1099,8.43,other,1920,1080
1100,S1100,14.0,black,1920,1080
1101,S1101,8.43,other,1920,1080
1102,S1102,8.43,other,1920,1080
1103,S1103,8.43,other,1920,1080
1104,S1104,12.5,other,1280,720
1105,S1105,14.0,black,1920,1080
1106,S1106,8.43,other,1920,1080
1107,S1107,14.0,black,1280,720
1108,S1108,8.43,other,1920,1080
1109,S1109,8.43,other,1920,1080
1110,S1110,8.43,other,1920,1080
1111,S1111,12.5,other,1920,1080
1112,S1112,12.5,other,1280,720
1113,S1113,8.43,black,1920,1080
1114,S1114,8.43,other,1920,1080
1115,S1115,8.43,other,1920,1080
1116,S1116,8.43,other,1920,1080
1117,S1117,8.43,other,1920,1080
1118,S1118,12.5,other,1920,1080
1119,S1119,8.43,other,1920,1080
1120,S1120,14.0,other,1920,1080
1121,S1121,8.43,other,1920,1080
1122,S1122,8.43,other,1920,1080
1123,S1123,8.43,other,1920,1080
1124,S1124,13.3,other,1280,720
1125,S1125,8.43,other,1920,1080
1126,S1126,14.0,black,1366,768
1127,S1127,8.43,other,1920,1080
1128,S1128,14.0,other,1280,720
1129,S1129,8.43,other,1920,1080
1130,S1130,13.3,other,1280,720
1131,S1131,14.0,other,1280,720
1132,S1132,8.43,other,1920,1080
1133,S1133,15.0,other,1920,1080
1134,S1134,8.43,other,1920,1080
1135,S1135,14.0,other,1280,720
1136,S1136,8.43,other,1920,1080
1137,S1137,8.43,other,1920,1080
1138,S1138,8.43,other,1920,1080
1139,S1139,8.43,other,1920,1080
1140,S1140,12.5,other,1920,1080
1141,S1141,8.43,other,1920,1080
1142,S1142,12.5,other,1280,720
1143,S1143,8.43,other,1920,1080
1144,S1144,8.43,other,1920,1080
1145,S1145,8.43,other,1920,1080
1146,S1146,8.43,other,1920,1080
1147,S1147,8.43,other,1920,1080
1148,S1148,12.5,black,1920,1080
1149,S1149,14.0,other,1280,720
1150,S1150,15.4,other,1920,1080
1151,S1151,8.43,other,1920,1080
1152,S1152,14.0,other,1280,720
1153,S1153,8.43,other,1920,1080
1154,S1154,8.43,other,1920,1080
1155,S1155,12.5,other,1920,1080
1156,S1156,14.0,black,1920,1080
1157,S1157,8.43,other,1920,1080
1158,S1158,8.43,other,1920,1080
1159,S1159,8.43,black,1920,1080
1160,S1160,8.43,other,1920,1080
1161,S1161,8.43,other,1920,1080
1162,S1162,8.43,black,1920,1080
1163,S1163,8.43,other,1920,1080
1164,S1164,8.43,other,1920,1080
1165,S1165,8.43,other,1024,600
1166,S1166,13.3,black,1280,720
1167,S1167,14.0,other,1280,720
1168,S1168,8.43,other,1920,1080
1169,S1169,13.3,black,1280,720
1170,S1170,8.43,other,1920,1080
1171,S1171,8.43,other,1920,1080
1172,S1172,8.43,black,1920,1080
1173,S1173,8.43,other,1920,1080
1174,S1174,8.43,other,1920,1080
1175,S1175,12.5,other,1280,720
1176,S1176,14.0,other,1280,720
1177,S1177,12.5,black,1920,1080
1178,S1178,8.43,other,1920,1080
1179,S1179,12.5,other,1920,1080
1180,S1180,8.43,black,1920,1080
1181,S1181,8.43,other,1920,1080
1182,S1182,8.43,other,1920,1080
1183,S1183,8.43,other,1920,1080
1184,S1184,15.6,other,1920,1080
1185,S1185,8.43,other,1920,1080
1186,S1186,8.43,other,1920,1080
1187,S1187,8.43,other,1920,1080
1188,S1188,15.6,other,1280,720
1189,S1189,8.43,other,1920,1080
1190,S1190,15.6,black,1280,720
1191,S1191,8.43,other,1920,1080
1192,S1192,8.43,other,1920,1080
1193,S1193,14.0,black,1280,720
1194,S1194,8.43,other,1920,1080
1195,S1195,8.43,other,1920,1080
1196,S1196,14.0,other,1280,720
1197,S1197,12.5,other,1920,1080
1198,S1198,8.43,other,1920,1080
1199,S1199,8.43,black,1920,1080
1200,S1200,8.43,other,1920,1080
1201,S1201,8.43,other,1920,1080
1202,S1202,8.43,black,1920,1080
1203,S1203,8.43,other,1920,1080
1204,S1204,8.43,other,1920,1080
1205,S1205,15.6,black,1920,1080
1206,S1206,8.43,other,1920,1080
1207,S1207,8.43,other,1920,1080
1208,S1208,8.43,other,1920,1080
1209,S1209,13.3,gray,1280,720
1210,S1210,8.43,other,1920,1080
1211,S1211,12.5,other,1280,720
1212,S1212,14.0,other,1280,720
1213,S1213,8.43,other,1920,1080
1214,S1214,14.0,black,1280,720
1215,S1215,13.3,gray,1366,768
1216,S1216,14.0,black,1280,720
1217,S1217,8.43,other,1920,1080
1218,S1218,8.43,other,1920,1080
1219,S1219,8.43,other,1920,1080
1220,S1220,14.0,black,1280,720
1221,S1221,8.43,other,1920,1080
1222,S1222,15.6,gray,1920,1080
1223,S1223,14.0,other,1920,1080
1224,S1224,8.43,other,1920,1080
1225,S1225,8.43,other,1920,1080
1226,S1226,14.0,other,1600,900
1227,S1227,8.43,other,1920,1080
1228,S1228,14.0,black,1280,720
1229,S1229,14.0,black,1920,1080
1230,S1230,14.0,black,1280,720
1231,S1231,14.0,black,1920,1080
1232,S1232,8.43,other,1920,1080
1233,S1233,8.43,other,1920,1080
1234,S1234,8.43,other,1920,1080
1235,S1235,14.0,other,1920,1080
1236,S1236,14.0,black,1920,1080
1237,S1237,8.43,other,1920,1080
1238,S1238,8.43,other,1920,1080
1239,S1239,8.43,other,1920,1080
1240,S1240,14.0,other,1920,1080
1241,S1241,14.0,black,1280,720
1242,S1242,14.0,black,1280,720
1243,S1243,15.6,other,1280,720
1244,S1244,14.0,black,1920,1080
1245,S1245,15.6,silver,1280,720
1246,S1246,8.43,other,1920,1080
1247,S1247,8.43,other,1920,1080
1248,S1248,8.43,other,1920,1080
1249,S1249,12.5,other,1280,720
1250,S1250,14.0,black,1920,1080
1251,S1251,8.43,other,1920,1080
1252,S1252,15.6,other,1920,1080
1253,S1253,8.43,other,1920,1080
1254,S1254,14.0,other,1280,720
1255,S1255,8.43,other,1920,1080
1256,S1256,14.0,other,1280,720
1257,S1257,14.0,other,1920,1080
1258,S1258,8.43,other,1920,1080
1259,S1259,8.43,other,1920,1080
1260,S1260,15.6,gray,1920,1080
1261,S1261,8.43,other,1920,1080
1262,S1262,8.43,other,1920,1080
1263,S1263,13.3,other,1280,720
1264,S1264,14.0,other,1280,720
1265,S1265,8.43,other,1920,1080
1266,S1266,8.43,other,1920,1080
1267,S1267,8.43,other,1920,1080
1268,S1268,15.6,gray,1920,1080
1269,S1269,8.43,other,1920,1080
1270,S1270,8.43,other,1920,1080
1271,S1271,15.0,other,1920,1080
1272,S1272,8.43,other,1920,1080
1273,S1273,14.0,other,1280,720
1274,S1274,8.43,other,1920,1080
1275,S1275,8.43,black,1920,1080
1276,S1276,12.5,other,1920,1080
1277,S1277,8.43,other,1920,1080
1278,S1278,14.0,other,1920,1080
1279,S1279,8.43,other,1920,1080
1280,S1280,8.43,other,1920,1080
1281,S1281,8.43,other,1920,1080
1282,S1282,8.43,other,1920,1080
1283,S1283,8.43,other,1920,1080
1284,S1284,8.43,other,1920,1080
1285,S1285,8.43,other,1920,1080
1286,S1286,8.43,other,1920,1080
1287,S1287,8.43,other,1920,1080
1288,S1288,14.0,other,1366,768
1289,S1289,15.0,silver,1920,1080
1290,S1290,11.6,black,1366,768
1291,S1291,10.5,other,1920,1080
1292,S1292,15.6,black,1024,768
1293,S1293,8.43,black,1920,1080
1294,S1294,11.0,other,1366,768
1295,S1295,13.5,silver,2256,1504
1296,S1296,15.4,other,1920,1080
1297,S1297,14.0,black,1366,768
1298,S1298,12.5,other,1920,1080
1299,S1299,14.0,black,1920,1080
1300,S1300,14.0,other,1920,1080
1301,S1301,15.6,other,1920,1080
1302,S1302,14.0,grey,1366,768
1303,S1303,14.0,other,1920,1080
1304,S1304,14.0,silver,1280,800
1305,S1305,18.0,black,1920,1080
1306,S1306,14.0,other,1920,1080
1307,S1307,14.0,black,1920,1080
1308,S1308,15.6,black,1920,1080
1309,S1309,17.0,black,2560,1600
1310,S1310,13.5,gray,2256,1504
1311,S1311,12.0,other,2160,1440
1312,S1312,14.0,gray,1920,1080
1313,S1313,15.6,other,1920,1080
1314,S1314,13.0,other,1920,1080
1315,S1315,14.0,other,1920,1080
1316,S1316,8.43,other,1920,1080
1317,S1317,14.0,gray,1920,1080
1318,S1318,17.3,other,1920,1080
1319,S1319,15.6,gray,1366,768
1320,S1320,14.0,silver,1920,1080
1321,S1321,15.6,black,1366,768
1322,S1322,14.0,black,1920,1080
1323,S1323,13.5,silver,2256,1504
1324,S1324,14.0,other,1920,1080
1325,S1325,14.0,black,1920,1080
1326,S1326,8.43,gray,1920,1080
1327,S1327,13.5,other,1920,1080
1328,S1328,11.6,black,1920,1080
1329,S1329,11.6,gray,1366,768
1330,S1330,15.6,other,1920,1080
1331,S1331,15.6,purple,1920,1080
1332,S1332,8.43,other,1920,1080
1333,S1333,8.43,other,1920,1080
1334,S1334,8.43,other,1920,1080
1335,S1335,8.43,other,1920,1080
1336,S1336,8.43,other,1920,1080
1337,S1337,8.43,other,1920,1080
1338,S1338,8.43,other,1920,1080
1339,S1339,15.4,other,1920,1080
1340,S1340,8.43,other,1920,1080
1341,S1341,8.43,other,1920,1080
1342,S1342,14.0,other,1920,1080
1343,S1343,8.43,other,1920,1080
1344,S1344,8.43,other,1920,1080
1345,S1345,14.0,other,1280,720
1346,S1346,8.43,other,1920,1080
1347,S1347,8.43,other,1920,1080
1348,S1348,8.43,other,1920,1080
1349,S1349,15.6,gray,1920,1080
1350,S1350,13.3,other,1280,720
1351,S1351,14.0,other,1280,720
1352,S1352,8.43,other,1920,1080
1353,S1353,8.43,other,1920,1080
1354,S1354,8.43,other,1920,1080
1355,S1355,8.43,other,1920,1080
1356,S1356,8.43,other,1920,1080
1357,S1357,14.0,other,1280,720
1358,S1358,8.43,other,1920,1080
1359,S1359,8.43,black,1920,1080
1360,S1360,8.43,other,1920,1080
1361,S1361,14.0,black,1280,720
1362,S1362,8.43,other,1920,1080
1363,S1363,12.5,other,1920,1080
1364,S1364,8.43,other,1920,1080
1365,S1365,12.5,other,1920,1080
1366,S1366,12.5,other,1920,1080
1367,S1367,14.0,black,1280,720
1368,S1368,8.43,other,1920,1080
1369,S1369,8.43,black,1920,1080
1370,S1370,8.43,other,1920,1080
1371,S1371,8.43,black,1920,1080
1372,S1372,8.43,other,1920,1080
1373,S1373,8.43,other,1920,1080
1374,S1374,12.5,black,1920,1080
1375,S1375,8.43,other,1920,1080
1376,S1376,8.43,other,1920,1080
1377,S1377,13.3,other,1280,720
1378,S1378,8.43,other,1920,1080
1379,S1379,8.43,other,1920,1080
1380,S1380,8.43,other,1920,1080
1381,S1381,8.43,other,1920,1080
1382,S1382,14.0,other,1280,720
1383,S1383,8.43,other,1920,1080
1384,S1384,8.43,other,1920,1080
1385,S1385,14.0,black,1920,1080
1386,S1386,14.0,black,1920,1080
1387,S1387,8.43,other,1920,1080
1388,S1388,14.0,black,1280,720
1389,S1389,8.43,other,1920,1080
1390,S1390,15.6,black,1920,1080
1391,S1391,8.43,other,1920,1080
1392,S1392,13.3,other,1280,720
1393,S1393,8.43,other,1920,1080
1394,S1394,15.4,other,1920,1080
1395,S1395,8.43,black,1920,1080
1396,S1396,15.6,gray,1920,1080
1397,S1397,8.43,other,1920,1080
1398,S1398,8.43,other,1920,1080
1399,S1399,10.8,other,1920,1080
1400,S1400,8.43,other,1920,1080
1401,S1401,8.43,other,1920,1080
1402,S1402,8.43,other,1920,1080
1403,S1403,8.43,other,1920,1080
1404,S1404,8.43,other,1920,1080
1405,S1405,14.0,other,1366,768
1406,S1406,14.0,black,1280,720
1407,S1407,8.43,other,1920,1080
1408,S1408,8.43,black,1920,1080
1409,S1409,8.43,other,1920,1080
1410,S1410,8.43,black,1920,1080
1411,S1411,8.43,other,1920,1080
1412,S1412,14.0,black,1920,1080
1413,S1413,15.6,black,1280,720
1414,S1414,8.43,other,1920,1080
1415,S1415,8.43,other,1920,1080
1416,S1416,8.43,other,1920,1080
1417,S1417,14.0,black,1280,720
1418,S1418,12.5,black,1920,1080
1419,S1419,8.43,other,1920,1080
1420,S1420,8.43,other,1920,1080
1421,S1421,15.6,other,1280,720
1422,S1422,13.3,other,1280,720
1423,S1423,8.43,other,1920,1080
1424,S1424,8.43,other,1920,1080
1425,S1425,15.6,other,1920,1080
1426,S1426,8.43,other,1920,1080
1427,S1427,8.43,other,1920,1080
1428,S1428,8.43,other,1920,1080
1429,S1429,8.43,other,1920,1080
1430,S1430,8.43,other,1920,1080
1431,S1431,12.5,other,1920,1080
1432,S1432,8.43,other,1920,1080
1433,S1433,8.43,other,1920,1080
1434,S1434,8.43,other,1920,1080
1435,S1435,8.43,other,1920,1080
1436,S1436,8.43,other,1920,1080
1437,S1437,14.0,black,1280,720
1438,S1438,8.43,other,1920,1080
1439,S1439,17.3,silver,1920,1080
1440,S1440,11.6,silver,1920,1080
1441,S1441,12.5,other,1920,1080
1442,S1442,11.6,black,1366,768
1443,S1443,15.0,silver,2256,1504
1444,S1444,15.6,black,1920,1080
1445,S1445,15.6,black,1920,1080
1446,S1446,11.6,black,1366,768
1447,S1447,8.43,other,1920,1080
1448,S1448,14.0,other,1920,1080
1449,S1449,14.0,black,1920,1080
1450,S1450,11.6,black,1366,768
1451,S1451,14.1,silver,1920,1080
1452,S1452,14.0,blue,1366,768
1453,S1453,14.0,silver,1920,1080
1454,S1454,15.6,black,1920,1080
1455,S1455,13.5,silver,2256,1504
1456,S1456,17.3,gray,1920,1080
1457,S1457,15.6,black,1920,1080
1458,S1458,14.0,silver,1920,1080
1459,S1459,14.0,gray,1920,1080
1460,S1460,11.6,black,1366,768
1461,S1461,8.43,other,1920,1080
1462,S1462,14.0,black,1366,768
1463,S1463,12.0,black,1920,1080
1464,S1464,14.0,other,1920,1080
1465,S1465,14.0,black,1366,768
1466,S1466,15.6,other,1920,1080
1467,S1467,14.0,black,1920,1080
1468,S1468,15.6,other,1920,1080
1469,S1469,15.6,black,1920,1080
1470,S1470,15.6,beige,1366,768
1471,S1471,15.6,other,1366,768
1472,S1472,15.6,black,1920,1080
1473,S1473,14.1,black,1920,1080
1474,S1474,15.6,silver,1366,768
1475,S1475,15.0,other,1920,1080
1476,S1476,14.0,other,1280,720
1477,S1477,10.8,black,1920,1080
1478,S1478,13.3,silver,1366,768
1479,S1479,14.0,black,1920,1080
1480,S1480,14.0,other,1920,1080
1481,S1481,14.0,other,1600,900
1482,S1482,15.6,other,1920,1080
1483,S1483,12.5,other,1920,1080
1484,S1484,15.6,silver,1920,1080
1485,S1485,14.0,gray,1920,1080
1486,S1486,8.43,other,1920,1080
1487,S1487,15.6,silver,1920,1080
1488,S1488,13.3,other,1920,1080
1489,S1489,14.0,silver,1366,768
1490,S1490,11.6,black,1920,1080
1491,S1491,14.0,other,1366,768
1492,S1492,14.0,black,1920,1080
1493,S1493,14.0,black,1920,1200
1494,S1494,12.1,black,1920,1080
1495,S1495,11.6,black,1366,768
1496,S1496,14.0,other,1920,1080
1497,S1497,14.0,other,1920,1080
1498,S1498,13.3,other,1920,1080
1499,S1499,14.0,silver,1920,1080
1500,S1500,15.6,black,1920,1080
1501,S1501,17.3,black,1920,1080
1502,S1502,13.0,black,2880,1920
1503,S1503,13.0,black,3000,2000
1504,S1504,15.6,other,1366,768
1505,S1505,14.0,other,1366,768
1506,S1506,14.0,black,1366,768
1507,S1507,15.6,black,1920,1080
1508,S1508,15.6,silver,1920,1080
1509,S1509,15.6,black,1920,1080
1510,S1510,17.3,silver,1920,1080
1511,S1511,11.6,black,1366,768
1512,S1512,13.5,silver,2256,1504
1513,S1513,14.0,gray,1920,1080
1514,S1514,14.0,other,1920,1080
1515,S1515,7.0,other,1920,1080
1516,S1516,12.3,other,1920,1080
1517,S1517,11.6,silver,1366,768
1518,S1518,11.6,black,1366,768
1519,S1519,14.0,silver,1920,1080
1520,S1520,17.3,silver,1920,1080
1521,S1521,15.6,grey,1920,1080
1522,S1522,14.0,black,1920,1080
1523,S1523,15.6,pink,1920,1080
1524,S1524,13.5,silver,1920,1080
1525,S1525,14.0,black,1920,1080
1526,S1526,14.0,black,1920,1080
1527,S1527,13.3,gray,1920,1080
1528,S1528,15.6,other,1920,1080
1529,S1529,11.6,other,1920,1080
1530,S1530,17.3,silver,1920,1080
1531,S1531,11.6,other,1366,768
1532,S1532,11.6,black,1366,768
1533,S1533,15.6,other,1920,1080
1534,S1534,12.2,black,1920,1080
1535,S1535,14.0,black,1366,768
1536,S1536,11.6,black,1366,768
1537,S1537,14.0,black,1366,768
1538,S1538,15.6,silver,1920,1080
1539,S1539,16.0,gray,2560,1600
1540,S1540,14.0,other,1920,1080
1541,S1541,14.0,black,1920,1080
1542,S1542,12.5,other,1920,1080
1543,S1543,14.0,silver,1920,1080
1544,S1544,14.0,black,1920,1080
1545,S1545,11.6,other,1366,768
1546,S1546,17.3,silver,1920,1080
1547,S1547,14.0,silver,1920,1080
1548,S1548,11.6,black,1366,768
1549,S1549,15.6,other,1366,768
1550,S1550,14.0,other,1920,1080
1551,S1551,10.1,other,1920,1080
1552,S1552,13.3,red,3840,2160
1553,S1553,8.43,other,1920,1080
1554,S1554,11.6,black,1366,768
1555,S1555,13.3,other,1920,1080
1556,S1556,8.43,other,1920,1080
1557,S1557,14.0,black,1920,1080
1558,S1558,11.6,blue,1920,1080
1559,S1559,15.6,black,1920,1080
1560,S1560,15.6,black,1920,1080
1561,S1561,15.6,black,1920,1080
1562,S1562,14.0,other,1920,1080
1563,S1563,10.8,other,1920,1080
1564,S1564,15.6,black,1366,768
1565,S1565,15.6,black,1920,1080
1566,S1566,15.6,black,1920,1080
1567,S1567,14.0,silver,1920,1080
1568,S1568,17.3,black,1920,1080
1569,S1569,14.0,other,1920,1080
1570,S1570,14.0,silver,1920,1080
1571,S1571,14.0,other,1366,768
1572,S1572,14.0,black,1366,768
1573,S1573,14.0,black,1920,1080
1574,S1574,14.0,black,1920,1080
1575,S1575,14.0,black,1920,1080
1576,S1576,14.0,other,1920,1080
1577,S1577,14.0,black,1920,1080
1578,S1578,15.6,black,1920,1080
1579,S1579,14.0,black,1920,1080
