,MEMORY_ID,HARD_DRIVE,HARD_DRIVE_CAPACITY_UNIT,SSD_CAPACITY,SSD_CAPACITY_UNIT
3166,M3166,24,gb,1024,gb
3167,M3167,500,gb,240,unknown
3168,M3168,256,unknown,240,unknown
3169,M3169,256,unknown,240,unknown
3170,M3170,256,unknown,240,unknown
3171,M3171,256,unknown,240,unknown
3172,M3172,256,unknown,240,gb
3173,M3173,256,unknown,240,unknown
3174,M3174,256,unknown,240,unknown
3175,M3175,256,unknown,240,unknown
3176,M3176,256,unknown,240,unknown
3177,M3177,256,unknown,240,unknown
3178,M3178,256,unknown,120,gb
3179,M3179,256,unknown,240,unknown
3180,M3180,256,unknown,240,unknown
3181,M3181,256,unknown,120,gb
3182,M3182,256,unknown,240,unknown
3183,M3183,256,unknown,240,unknown
3184,M3184,256,unknown,240,unknown
3185,M3185,256,unknown,240,unknown
3186,M3186,256,unknown,240,unknown
3187,M3187,4,gb,240,unknown
3188,M3188,256,unknown,240,unknown
3189,M3189,256,gb,256,gb
3190,M3190,64,gb,240,unknown
3191,M3191,256,unknown,240,unknown
3192,M3192,256,unknown,512,gb
3193,M3193,250,gb,240,unknown
3194,M3194,512,gb,512,gb
3195,M3195,256,gb,256,gb
3196,M3196,256,unknown,240,gb
3197,M3197,256,gb,256,gb
3198,M3198,1,tb,1,tb
3199,M3199,256,unknown,240,unknown
3200,M3200,256,unknown,240,unknown
3201,M3201,160,gb,240,unknown
3202,M3202,256,unknown,240,unknown
3203,M3203,512,gb,512,gb
3204,M3204,256,unknown,240,unknown
3205,M3205,64,gb,64,gb
3206,M3206,256,unknown,512,gb
3207,M3207,256,gb,256,gb
3208,M3208,256,unknown,960,gb
3209,M3209,256,unknown,240,unknown
3210,M3210,256,unknown,240,unknown
3211,M3211,8,gb,240,unknown
3212,M3212,256,unknown,240,unknown
3213,M3213,256,unknown,240,unknown
3214,M3214,256,gb,256,gb
3215,M3215,256,unknown,240,unknown
3216,M3216,128,gb,128,gb
3217,M3217,256,unknown,512,gb
3218,M3218,256,unknown,480,gb
3219,M3219,256,unknown,240,unknown
3220,M3220,256,unknown,240,gb
3221,M3221,256,unknown,240,unknown
3222,M3222,256,gb,256,gb
3223,M3223,32,gb,32,gb
3224,M3224,256,unknown,256,gb
3225,M3225,256,unknown,256,gb
3226,M3226,256,gb,256,gb
3227,M3227,256,unknown,240,unknown
3228,M3228,256,unknown,240,unknown
3229,M3229,256,unknown,360,gb
3230,M3230,128,gb,128,gb
3231,M3231,256,unknown,240,unknown
3232,M3232,1,tb,256,gb
3233,M3233,512,gb,512,gb
3234,M3234,256,unknown,240,gb
3235,M3235,256,unknown,240,unknown
3236,M3236,256,gb,256,gb
3237,M3237,256,unknown,512,gb
3238,M3238,512,gb,512,gb
3239,M3239,32,gb,32,gb
3240,M3240,256,unknown,960,gb
3241,M3241,512,gb,512,gb
3242,M3242,256,unknown,256,gb
3243,M3243,16,gb,16,gb
3244,M3244,256,unknown,240,unknown
3245,M3245,256,unknown,240,unknown
3246,M3246,256,unknown,120,gb
3247,M3247,512,gb,512,gb
3248,M3248,256,unknown,128,gb
3249,M3249,1,tb,1,tb
3250,M3250,256,gb,256,gb
3251,M3251,64,gb,64,gb
3252,M3252,256,gb,256,gb
3253,M3253,256,unknown,240,unknown
3254,M3254,256,unknown,240,unknown
3255,M3255,256,unknown,240,unknown
3256,M3256,256,unknown,120,gb
3257,M3257,256,unknown,240,unknown
3258,M3258,256,unknown,240,unknown
3259,M3259,256,unknown,240,unknown
3260,M3260,256,unknown,480,gb
3261,M3261,256,unknown,500,gb
3262,M3262,256,unknown,240,unknown
3263,M3263,256,unknown,240,unknown
3264,M3264,256,unknown,360,gb
3265,M3265,256,unknown,240,unknown
3266,M3266,256,unknown,240,unknown
3267,M3267,256,unknown,240,unknown
3268,M3268,256,unknown,240,unknown
3269,M3269,256,unknown,240,unknown
3270,M3270,400,gb,128,gb
3271,M3271,256,unknown,240,unknown
3272,M3272,256,unknown,240,unknown
3273,M3273,256,unknown,240,unknown
3274,M3274,256,unknown,240,unknown
3275,M3275,256,unknown,240,unknown
3276,M3276,256,unknown,240,unknown
3277,M3277,256,unknown,240,unknown
3278,M3278,256,unknown,240,unknown
3279,M3279,256,unknown,240,gb
3280,M3280,256,unknown,240,gb
3281,M3281,256,unknown,240,unknown
3282,M3282,256,unknown,240,unknown
3283,M3283,256,unknown,240,gb
3284,M3284,256,unknown,240,unknown
3285,M3285,256,unknown,240,unknown
3286,M3286,256,unknown,240,unknown
3287,M3287,256,unknown,240,unknown
3288,M3288,256,unknown,240,unknown
3289,M3289,256,unknown,240,unknown
3290,M3290,256,unknown,4,tb
3291,M3291,256,unknown,240,unknown
3292,M3292,256,unknown,240,unknown
3293,M3293,256,unknown,240,unknown
3294,M3294,256,unknown,240,unknown
3295,M3295,256,unknown,240,unknown
3296,M3296,256,unknown,240,unknown
3297,M3297,256,unknown,240,unknown
3298,M3298,256,unknown,240,unknown
3299,M3299,256,unknown,240,unknown
3300,M3300,256,unknown,240,unknown
3301,M3301,256,unknown,240,gb
3302,M3302,256,unknown,2,tb
3303,M3303,256,unknown,120,gb
3304,M3304,256,unknown,240,unknown
3305,M3305,256,unknown,240,unknown
3306,M3306,256,unknown,240,unknown
3307,M3307,256,unknown,240,unknown
3308,M3308,256,unknown,240,unknown
3309,M3309,512,gb,512,gb
3310,M3310,512,gb,512,gb
3311,M3311,256,unknown,240,unknown
3312,M3312,256,unknown,128,gb
3313,M3313,256,unknown,240,gb
3314,M3314,64,gb,240,unknown
3315,M3315,256,unknown,256,gb
3316,M3316,500,gb,240,unknown
3317,M3317,256,unknown,240,gb
3318,M3318,256,unknown,240,unknown
3319,M3319,256,unknown,128,gb
3320,M3320,128,gb,240,unknown
3321,M3321,256,unknown,240,unknown
3322,M3322,240,gb,240,gb
3323,M3323,256,gb,256,gb
3324,M3324,16,gb,16,gb
3325,M3325,512,gb,512,gb
3326,M3326,256,gb,256,gb
3327,M3327,8,gb,128,gb
3328,M3328,256,unknown,240,unknown
3329,M3329,256,unknown,240,unknown
3330,M3330,32,gb,240,unknown
3331,M3331,256,unknown,240,unknown
3332,M3332,500,gb,240,unknown
3333,M3333,256,gb,256,gb
3334,M3334,256,unknown,240,gb
3335,M3335,256,unknown,480,gb
3336,M3336,256,unknown,240,gb
3337,M3337,256,unknown,240,gb
3338,M3338,256,unknown,120,gb
3339,M3339,1,tb,240,unknown
3340,M3340,256,unknown,1,tb
3341,M3341,2,gb,32,gb
3342,M3342,256,unknown,512,gb
3343,M3343,500,gb,240,unknown
3344,M3344,256,unknown,240,unknown
3345,M3345,2,tb,1,tb
3346,M3346,512,gb,512,gb
3347,M3347,256,unknown,240,unknown
3348,M3348,256,unknown,240,gb
3349,M3349,256,unknown,240,unknown
3350,M3350,256,unknown,256,gb
3351,M3351,256,unknown,256,gb
3352,M3352,24,gb,256,gb
3353,M3353,256,gb,256,gb
3354,M3354,512,gb,512,gb
3355,M3355,500,gb,240,unknown
3356,M3356,256,unknown,240,unknown
3357,M3357,1,tb,1,tb
3358,M3358,256,unknown,240,unknown
3359,M3359,256,unknown,512,gb
3360,M3360,500,gb,128,gb
3361,M3361,512,gb,512,gb
3362,M3362,256,unknown,240,unknown
3363,M3363,256,unknown,480,gb
3364,M3364,256,unknown,256,gb
3365,M3365,256,gb,256,gb
3366,M3366,256,unknown,256,gb
3367,M3367,512,gb,512,gb
3368,M3368,256,unknown,512,gb
3369,M3369,16,gb,16,gb
3370,M3370,256,unknown,240,unknown
3371,M3371,256,unknown,128,gb
3372,M3372,256,unknown,120,gb
3373,M3373,256,unknown,240,unknown
3374,M3374,256,unknown,480,gb
3375,M3375,256,unknown,240,unknown
3376,M3376,256,unknown,2,tb
3377,M3377,256,unknown,240,unknown
3378,M3378,256,unknown,240,unknown
3379,M3379,256,unknown,240,unknown
3380,M3380,256,unknown,240,unknown
3381,M3381,256,unknown,480,gb
3382,M3382,256,unknown,240,unknown
3383,M3383,256,unknown,960,gb
3384,M3384,256,unknown,240,unknown
3385,M3385,256,unknown,480,gb
3386,M3386,256,unknown,240,unknown
3387,M3387,256,unknown,240,unknown
3388,M3388,256,unknown,120,gb
3389,M3389,256,unknown,480,gb
3390,M3390,256,unknown,240,unknown
3391,M3391,256,unknown,240,unknown
3392,M3392,256,unknown,120,gb
3393,M3393,256,unknown,240,gb
3394,M3394,256,unknown,240,unknown
3395,M3395,256,unknown,240,unknown
3396,M3396,256,unknown,240,unknown
3397,M3397,256,unknown,120,gb
3398,M3398,256,unknown,240,unknown
3399,M3399,256,unknown,240,unknown
3400,M3400,256,unknown,16,gb
3401,M3401,256,unknown,1,tb
3402,M3402,256,unknown,512,gb
3403,M3403,256,unknown,240,gb
3404,M3404,256,unknown,128,gb
3405,M3405,32,gb,32,gb
3406,M3406,256,unknown,256,gb
3407,M3407,512,gb,512,gb
3408,M3408,256,gb,256,gb
3409,M3409,256,unknown,240,unknown
3410,M3410,256,unknown,960,gb
3411,M3411,16,gb,16,gb
3412,M3412,500,gb,500,gb
3413,M3413,6,gb,240,unknown
3414,M3414,256,unknown,240,unknown
3415,M3415,16,gb,240,unknown
3416,M3416,256,unknown,240,unknown
3417,M3417,20,gb,240,unknown
3418,M3418,16,gb,256,gb
3419,M3419,32,gb,32,gb
3420,M3420,256,unknown,120,gb
3421,M3421,256,unknown,240,gb
3422,M3422,256,unknown,240,unknown
3423,M3423,256,unknown,128,gb
3424,M3424,256,unknown,256,gb
3425,M3425,256,unknown,240,unknown
3426,M3426,250,gb,250,gb
3427,M3427,8,gb,512,gb
3428,M3428,512,gb,512,gb
3429,M3429,256,unknown,240,unknown
3430,M3430,24,gb,1024,gb
3431,M3431,16,gb,1,tb
3432,M3432,32,gb,32,gb
3433,M3433,256,unknown,256,gb
3434,M3434,256,unknown,256,gb
3435,M3435,256,unknown,512,gb
3436,M3436,256,unknown,512,gb
3437,M3437,1,tb,1,tb
3438,M3438,256,unknown,256,gb
3439,M3439,256,unknown,240,unknown
3440,M3440,256,unknown,240,unknown
3441,M3441,512,gb,512,gb
3442,M3442,256,unknown,240,unknown
3443,M3443,256,unknown,240,unknown
3444,M3444,128,gb,128,gb
3445,M3445,256,unknown,256,gb
3446,M3446,256,unknown,512,gb
3447,M3447,256,unknown,240,unknown
3448,M3448,256,unknown,32,gb
3449,M3449,256,gb,256,gb
3450,M3450,500,gb,500,gb
3451,M3451,256,gb,256,gb
3452,M3452,256,unknown,1,tb
3453,M3453,500,gb,240,unknown
3454,M3454,512,gb,512,gb
3455,M3455,512,gb,512,gb
3456,M3456,256,gb,256,gb
3457,M3457,512,gb,512,gb
3458,M3458,256,unknown,128,gb
3459,M3459,256,gb,256,gb
3460,M3460,16,gb,16,gb
3461,M3461,256,unknown,512,gb
3462,M3462,32,gb,32,gb
3463,M3463,256,unknown,1,tb
3464,M3464,256,unknown,1,tb
3465,M3465,256,unknown,240,unknown
3466,M3466,256,unknown,128,gb
3467,M3467,256,gb,256,gb
3468,M3468,256,gb,256,gb
3469,M3469,8,gb,256,gb
3470,M3470,256,unknown,115,gb
3471,M3471,256,unknown,240,unknown
3472,M3472,128,gb,128,gb
3473,M3473,4,gb,32,gb
3474,M3474,128,gb,128,gb
3475,M3475,256,unknown,256,gb
3476,M3476,256,gb,256,gb
3477,M3477,256,unknown,256,gb
3478,M3478,512,gb,512,gb
3479,M3479,256,unknown,240,unknown
3480,M3480,256,unknown,256,gb
3481,M3481,256,unknown,256,gb
3482,M3482,256,unknown,240,unknown
3483,M3483,256,unknown,240,unknown
3484,M3484,256,unknown,240,unknown
3485,M3485,256,unknown,240,unknown
3486,M3486,256,unknown,240,unknown
3487,M3487,256,unknown,240,unknown
3488,M3488,256,unknown,240,unknown
3489,M3489,256,unknown,240,unknown
3490,M3490,256,unknown,240,unknown
3491,M3491,256,unknown,480,gb
3492,M3492,256,unknown,240,gb
3493,M3493,256,unknown,480,gb
3494,M3494,256,unknown,240,unknown
3495,M3495,256,unknown,240,unknown
3496,M3496,256,unknown,240,unknown
3497,M3497,256,unknown,240,unknown
3498,M3498,256,unknown,240,unknown
3499,M3499,256,unknown,240,unknown
3500,M3500,256,unknown,960,gb
3501,M3501,256,unknown,240,unknown
3502,M3502,256,unknown,240,unknown
3503,M3503,256,unknown,240,unknown
3504,M3504,256,unknown,240,unknown
3505,M3505,256,unknown,240,unknown
3506,M3506,256,unknown,240,unknown
3507,M3507,256,unknown,240,gb
3508,M3508,256,unknown,120,gb
3509,M3509,256,unknown,240,unknown
3510,M3510,256,unknown,240,unknown
3511,M3511,256,unknown,240,unknown
3512,M3512,256,unknown,240,unknown
3513,M3513,256,unknown,240,unknown
3514,M3514,256,unknown,240,unknown
3515,M3515,256,unknown,240,gb
3516,M3516,256,unknown,240,unknown
3517,M3517,256,unknown,512,gb
3518,M3518,256,unknown,240,unknown
3519,M3519,256,unknown,240,unknown
3520,M3520,256,unknown,240,unknown
3521,M3521,256,gb,256,gb
3522,M3522,256,unknown,256,gb
3523,M3523,256,unknown,128,gb
3524,M3524,64,gb,64,gb
3525,M3525,256,gb,256,gb
3526,M3526,256,gb,240,unknown
3527,M3527,4,gb,240,unknown
3528,M3528,256,unknown,512,gb
3529,M3529,256,unknown,240,unknown
3530,M3530,500,gb,240,unknown
3531,M3531,256,unknown,256,gb
3532,M3532,256,unknown,240,gb
3533,M3533,256,unknown,512,gb
3534,M3534,256,unknown,240,unknown
3535,M3535,256,unknown,16,gb
3536,M3536,64,gb,64,gb
3537,M3537,256,unknown,180,gb
3538,M3538,256,unknown,240,unknown
3539,M3539,256,unknown,120,gb
3540,M3540,256,unknown,480,gb
3541,M3541,256,unknown,960,gb
3542,M3542,256,unknown,960,gb
3543,M3543,256,unknown,240,unknown
3544,M3544,256,unknown,240,unknown
3545,M3545,256,unknown,240,unknown
3546,M3546,256,unknown,240,unknown
3547,M3547,256,unknown,256,gb
3548,M3548,256,unknown,240,unknown
3549,M3549,256,unknown,4,tb
3550,M3550,256,unknown,240,unknown
3551,M3551,256,unknown,240,unknown
3552,M3552,256,unknown,240,unknown
3553,M3553,256,unknown,240,unknown
3554,M3554,256,gb,256,gb
3555,M3555,256,unknown,240,unknown
3556,M3556,256,unknown,240,unknown
3557,M3557,256,unknown,240,unknown
3558,M3558,256,unknown,240,unknown
3559,M3559,256,unknown,240,unknown
3560,M3560,256,unknown,256,gb
3561,M3561,256,unknown,240,unknown
3562,M3562,256,unknown,240,unknown
3563,M3563,256,unknown,240,unknown
3564,M3564,256,unknown,240,unknown
3565,M3565,256,unknown,240,unknown
3566,M3566,256,unknown,240,gb
3567,M3567,256,unknown,240,unknown
3568,M3568,256,unknown,4,gb
3569,M3569,256,unknown,64,gb
3570,M3570,1,tb,1,tb
3571,M3571,500,gb,240,unknown
3572,M3572,256,unknown,256,gb
3573,M3573,256,unknown,240,unknown
3574,M3574,256,unknown,512,gb
3575,M3575,256,unknown,240,unknown
3576,M3576,120,gb,120,gb
3577,M3577,256,unknown,240,unknown
3578,M3578,256,unknown,240,unknown
3579,M3579,256,unknown,240,unknown
3580,M3580,256,unknown,1,tb
3581,M3581,256,unknown,240,unknown
3582,M3582,512,gb,512,gb
3583,M3583,32,gb,240,unknown
3584,M3584,256,unknown,128,gb
3585,M3585,256,gb,256,gb
3586,M3586,256,unknown,240,unknown
3587,M3587,256,unknown,240,unknown
3588,M3588,256,unknown,32,gb
3589,M3589,256,unknown,240,unknown
3590,M3590,256,unknown,512,gb
3591,M3591,256,unknown,240,unknown
3592,M3592,512,gb,512,gb
3593,M3593,64,gb,64,gb
3594,M3594,256,unknown,240,unknown
3595,M3595,320,gb,240,unknown
3596,M3596,512,gb,512,gb
3597,M3597,500,gb,240,unknown
3598,M3598,256,unknown,120,gb
3599,M3599,256,unknown,240,unknown
3600,M3600,256,unknown,120,gb
3601,M3601,256,unknown,240,unknown
3602,M3602,256,unknown,240,unknown
3603,M3603,256,unknown,240,unknown
3604,M3604,256,unknown,240,gb
3605,M3605,256,unknown,480,gb
3606,M3606,256,unknown,240,unknown
3607,M3607,256,unknown,120,gb
3608,M3608,256,unknown,480,gb
3609,M3609,256,unknown,240,gb
3610,M3610,256,unknown,240,unknown
3611,M3611,256,unknown,240,unknown
3612,M3612,256,unknown,240,unknown
3613,M3613,256,unknown,240,unknown
3614,M3614,256,unknown,240,unknown
3615,M3615,256,unknown,240,unknown
3616,M3616,256,unknown,240,unknown
3617,M3617,256,unknown,240,unknown
3618,M3618,256,unknown,240,unknown
3619,M3619,256,unknown,240,gb
3620,M3620,256,unknown,480,gb
3621,M3621,256,unknown,240,gb
3622,M3622,256,unknown,240,unknown
3623,M3623,256,unknown,240,unknown
3624,M3624,256,unknown,240,gb
3625,M3625,256,unknown,120,gb
3626,M3626,256,unknown,240,unknown
3627,M3627,256,unknown,240,unknown
3628,M3628,256,unknown,240,unknown
3629,M3629,256,unknown,240,unknown
3630,M3630,256,unknown,240,unknown
3631,M3631,256,unknown,240,unknown
3632,M3632,256,unknown,240,unknown
3633,M3633,256,unknown,240,unknown
3634,M3634,256,unknown,240,unknown
3635,M3635,256,unknown,240,unknown
3636,M3636,256,unknown,240,unknown
3637,M3637,256,unknown,240,unknown
3638,M3638,256,unknown,240,unknown
3639,M3639,256,unknown,240,unknown
3640,M3640,256,unknown,120,gb
3641,M3641,256,unknown,240,gb
3642,M3642,256,unknown,240,unknown
3643,M3643,256,unknown,240,unknown
3644,M3644,256,unknown,240,gb
3645,M3645,256,unknown,120,gb
3646,M3646,256,unknown,240,unknown
3647,M3647,256,unknown,240,unknown
3648,M3648,256,unknown,240,unknown
3649,M3649,256,unknown,240,gb
3650,M3650,256,unknown,240,unknown
3651,M3651,256,unknown,240,unknown
3652,M3652,256,unknown,240,gb
3653,M3653,256,unknown,240,unknown
3654,M3654,256,unknown,240,unknown
3655,M3655,256,unknown,240,unknown
3656,M3656,256,unknown,240,unknown
3657,M3657,256,unknown,240,unknown
3658,M3658,256,unknown,240,unknown
3659,M3659,256,unknown,240,unknown
3660,M3660,256,unknown,480,gb
3661,M3661,256,unknown,240,gb
3662,M3662,256,unknown,240,unknown
3663,M3663,256,unknown,240,unknown
3664,M3664,256,unknown,240,unknown
3665,M3665,256,unknown,240,unknown
3666,M3666,256,unknown,120,gb
3667,M3667,256,unknown,240,unknown
3668,M3668,256,unknown,240,unknown
3669,M3669,256,unknown,240,unknown
3670,M3670,256,unknown,240,unknown
3671,M3671,256,unknown,240,unknown
3672,M3672,256,unknown,240,unknown
3673,M3673,256,unknown,240,unknown
3674,M3674,256,unknown,240,unknown
3675,M3675,256,unknown,240,unknown
3676,M3676,16,gb,16,gb
3677,M3677,256,unknown,240,unknown
3678,M3678,256,unknown,240,unknown
3679,M3679,256,unknown,240,unknown
3680,M3680,256,unknown,240,unknown
3681,M3681,128,gb,128,gb
3682,M3682,256,unknown,256,gb
3683,M3683,256,unknown,240,gb
3684,M3684,256,unknown,512,gb
3685,M3685,500,gb,240,unknown
3686,M3686,256,unknown,240,unknown
3687,M3687,62,gb,64,gb
3688,M3688,256,unknown,240,unknown
3689,M3689,500,gb,500,gb
3690,M3690,32,gb,32,gb
3691,M3691,256,unknown,240,unknown
3692,M3692,16,gb,16,gb
3693,M3693,256,unknown,240,gb
3694,M3694,512,gb,512,gb
3695,M3695,240,gb,240,gb
3696,M3696,256,unknown,1,tb
3697,M3697,250,gb,240,unknown
3698,M3698,256,unknown,240,unknown
3699,M3699,256,unknown,240,unknown
3700,M3700,256,unknown,256,gb
3701,M3701,32,gb,240,unknown
3702,M3702,256,unknown,240,unknown
3703,M3703,256,unknown,240,unknown
3704,M3704,256,unknown,256,gb
3705,M3705,256,unknown,240,unknown
3706,M3706,256,unknown,240,unknown
3707,M3707,256,unknown,512,gb
3708,M3708,256,unknown,240,unknown
3709,M3709,256,unknown,480,gb
3710,M3710,256,unknown,240,unknown
3711,M3711,256,unknown,240,unknown
3712,M3712,256,unknown,960,gb
3713,M3713,256,unknown,240,unknown
3714,M3714,256,unknown,120,gb
3715,M3715,256,unknown,240,unknown
3716,M3716,256,unknown,240,unknown
3717,M3717,256,unknown,240,unknown
3718,M3718,256,unknown,240,gb
3719,M3719,256,unknown,960,gb
3720,M3720,256,unknown,240,unknown
3721,M3721,256,unknown,240,unknown
3722,M3722,256,unknown,240,unknown
3723,M3723,256,unknown,240,unknown
3724,M3724,256,unknown,480,gb
3725,M3725,256,unknown,240,unknown
3726,M3726,256,unknown,240,unknown
3727,M3727,256,unknown,120,gb
3728,M3728,256,unknown,240,unknown
3729,M3729,256,unknown,240,unknown
3730,M3730,256,unknown,256,gb
3731,M3731,256,unknown,16,gb
3732,M3732,256,unknown,64,gb
3733,M3733,256,unknown,240,unknown
3734,M3734,128,gb,128,gb
3735,M3735,256,unknown,512,gb
3736,M3736,4,gb,32,gb
3737,M3737,512,gb,512,gb
3738,M3738,16,gb,16,gb
3739,M3739,16,gb,16,gb
3740,M3740,256,unknown,256,gb
3741,M3741,256,unknown,256,gb
3742,M3742,128,gb,128,gb
3743,M3743,256,gb,256,gb
3744,M3744,256,gb,256,gb
3745,M3745,512,gb,512,gb
3746,M3746,256,unknown,240,unknown
3747,M3747,512,gb,512,gb
3748,M3748,512,gb,512,gb
3749,M3749,64,gb,64,gb
3750,M3750,256,unknown,256,gb
3751,M3751,256,unknown,32,gb
3752,M3752,8,gb,256,gb
3753,M3753,16,gb,16,gb
3754,M3754,256,gb,256,gb
3755,M3755,256,unknown,2,tb
3756,M3756,256,unknown,240,unknown
3757,M3757,64,gb,64,gb
3758,M3758,128,gb,128,gb
3759,M3759,320,gb,240,unknown
3760,M3760,256,gb,256,gb
3761,M3761,512,gb,512,gb
3762,M3762,16,gb,256,gb
3763,M3763,120,gb,240,unknown
3764,M3764,256,unknown,480,gb
3765,M3765,256,unknown,240,unknown
3766,M3766,1,tb,240,unknown
3767,M3767,256,unknown,240,unknown
3768,M3768,256,unknown,960,gb
3769,M3769,256,unknown,240,unknown
3770,M3770,256,gb,256,gb
3771,M3771,256,unknown,240,unknown
3772,M3772,256,unknown,480,gb
3773,M3773,256,unknown,240,unknown
3774,M3774,256,unknown,240,unknown
3775,M3775,256,unknown,128,gb
3776,M3776,256,unknown,240,unknown
3777,M3777,256,gb,256,gb
3778,M3778,256,unknown,240,unknown
3779,M3779,256,unknown,240,unknown
3780,M3780,256,unknown,240,unknown
3781,M3781,256,unknown,120,gb
3782,M3782,256,unknown,120,gb
3783,M3783,256,unknown,256,gb
3784,M3784,256,unknown,240,unknown
3785,M3785,500,gb,240,unknown
3786,M3786,256,unknown,240,unknown
3787,M3787,256,unknown,240,unknown
3788,M3788,256,unknown,240,unknown
3789,M3789,256,unknown,240,gb
3790,M3790,256,unknown,240,unknown
3791,M3791,256,unknown,240,gb
3792,M3792,256,unknown,240,unknown
3793,M3793,4,gb,128,gb
3794,M3794,256,unknown,240,unknown
3795,M3795,256,unknown,240,unknown
3796,M3796,256,unknown,240,unknown
3797,M3797,256,unknown,240,gb
3798,M3798,256,unknown,240,unknown
3799,M3799,256,unknown,240,unknown
3800,M3800,256,unknown,240,gb
3801,M3801,256,unknown,240,gb
3802,M3802,256,unknown,240,unknown
3803,M3803,256,unknown,240,unknown
3804,M3804,256,unknown,2,tb
3805,M3805,256,unknown,240,unknown
3806,M3806,16,gb,16,gb
3807,M3807,256,unknown,960,gb
3808,M3808,256,unknown,240,unknown
3809,M3809,256,unknown,240,unknown
3810,M3810,256,unknown,240,unknown
3811,M3811,256,unknown,240,unknown
3812,M3812,256,unknown,960,gb
3813,M3813,256,unknown,240,unknown
3814,M3814,256,unknown,240,gb
3815,M3815,256,unknown,120,gb
3816,M3816,256,unknown,2,tb
3817,M3817,256,unknown,240,unknown
3818,M3818,256,unknown,240,unknown
3819,M3819,256,unknown,480,gb
3820,M3820,256,unknown,240,unknown
3821,M3821,256,unknown,240,unknown
3822,M3822,256,unknown,240,unknown
3823,M3823,256,unknown,120,gb
3824,M3824,256,unknown,240,unknown
3825,M3825,256,unknown,240,unknown
3826,M3826,256,unknown,120,gb
3827,M3827,256,unknown,960,gb
3828,M3828,256,unknown,240,unknown
3829,M3829,256,unknown,240,gb
3830,M3830,256,unknown,240,unknown
3831,M3831,256,unknown,240,unknown
3832,M3832,256,unknown,240,unknown
3833,M3833,256,unknown,960,gb
3834,M3834,256,unknown,240,gb
3835,M3835,256,unknown,240,unknown
3836,M3836,256,unknown,960,gb
3837,M3837,256,unknown,480,gb
3838,M3838,256,unknown,240,unknown
3839,M3839,256,unknown,240,unknown
3840,M3840,256,unknown,240,unknown
3841,M3841,256,unknown,240,unknown
3842,M3842,256,unknown,240,unknown
3843,M3843,256,unknown,120,gb
3844,M3844,256,unknown,240,unknown
3845,M3845,256,unknown,240,unknown
3846,M3846,256,unknown,120,gb
3847,M3847,256,unknown,256,gb
3848,M3848,256,unknown,240,unknown
3849,M3849,256,unknown,512,gb
3850,M3850,256,unknown,240,unknown
3851,M3851,256,unknown,240,unknown
3852,M3852,256,unknown,240,unknown
3853,M3853,256,unknown,240,unknown
3854,M3854,256,unknown,240,gb
3855,M3855,256,unknown,240,unknown
3856,M3856,256,unknown,240,unknown
3857,M3857,256,unknown,240,unknown
3858,M3858,256,unknown,240,unknown
3859,M3859,256,unknown,240,unknown
3860,M3860,256,unknown,480,gb
3861,M3861,256,unknown,240,unknown
3862,M3862,256,unknown,120,gb
3863,M3863,256,unknown,960,gb
3864,M3864,256,unknown,120,gb
3865,M3865,256,unknown,240,unknown
3866,M3866,256,unknown,240,gb
3867,M3867,256,unknown,240,unknown
3868,M3868,256,unknown,120,gb
3869,M3869,256,unknown,240,unknown
3870,M3870,256,unknown,240,unknown
3871,M3871,256,unknown,240,unknown
3872,M3872,256,unknown,240,gb
3873,M3873,256,unknown,240,unknown
3874,M3874,256,unknown,240,unknown
3875,M3875,256,unknown,240,unknown
3876,M3876,256,unknown,240,unknown
3877,M3877,256,unknown,240,unknown
3878,M3878,256,unknown,240,unknown
3879,M3879,256,unknown,240,unknown
3880,M3880,256,unknown,480,gb
3881,M3881,256,unknown,960,gb
3882,M3882,256,unknown,240,unknown
3883,M3883,256,unknown,240,unknown
3884,M3884,256,unknown,120,gb
3885,M3885,256,unknown,120,gb
3886,M3886,256,unknown,240,unknown
3887,M3887,500,gb,240,unknown
3888,M3888,256,unknown,240,unknown
3889,M3889,256,unknown,240,unknown
3890,M3890,256,unknown,240,unknown
3891,M3891,256,unknown,480,gb
3892,M3892,256,unknown,240,unknown
3893,M3893,256,unknown,240,unknown
3894,M3894,256,unknown,240,unknown
3895,M3895,256,unknown,240,unknown
3896,M3896,256,unknown,240,unknown
3897,M3897,256,unknown,240,unknown
3898,M3898,256,unknown,240,unknown
3899,M3899,256,unknown,240,unknown
3900,M3900,256,unknown,120,gb
3901,M3901,320,gb,120,gb
3902,M3902,256,unknown,240,unknown
3903,M3903,256,unknown,240,unknown
3904,M3904,256,unknown,120,gb
3905,M3905,256,unknown,240,unknown
3906,M3906,256,unknown,240,unknown
3907,M3907,256,unknown,480,gb
3908,M3908,256,unknown,240,unknown
3909,M3909,256,unknown,2,tb
3910,M3910,256,unknown,120,gb
3911,M3911,256,unknown,120,gb
3912,M3912,256,unknown,240,unknown
3913,M3913,256,unknown,480,gb
3914,M3914,256,unknown,240,unknown
3915,M3915,256,unknown,240,unknown
3916,M3916,256,unknown,960,gb
3917,M3917,256,unknown,2,tb
3918,M3918,256,unknown,240,unknown
3919,M3919,256,unknown,240,unknown
3920,M3920,256,unknown,480,gb
3921,M3921,256,unknown,240,unknown
3922,M3922,256,unknown,240,unknown
3923,M3923,256,unknown,128,gb
3924,M3924,256,unknown,4,tb
3925,M3925,256,unknown,240,unknown
