,SCREEN_ID,SCREEN_SIZE_INCH,COLOR,WIDTH_DISPLAY,HEIGHT_DISPLAY,DISPLAY,WEBCAM(BUILT-IN)
3501,S3501,14.0,other,1280.0,720.0,NO,NO
3502,S3502,8.43,other,1920.0,1080.0,NO,NO
3503,S3503,8.43,other,1920.0,1080.0,NO,NO
3504,S3504,8.43,other,1920.0,1080.0,NO,NO
3505,S3505,8.43,other,1920.0,1080.0,NO,NO
3506,S3506,8.43,other,1920.0,1080.0,NO,NO
3507,S3507,14.0,other,1280.0,720.0,NO,NO
3508,S3508,15.6,other,1280.0,720.0,NO,NO
3509,S3509,8.43,other,1920.0,1080.0,NO,NO
3510,S3510,8.43,other,1920.0,1080.0,NO,NO
3511,S3511,8.43,other,1920.0,1080.0,NO,NO
3512,S3512,15.0,other,1920.0,1080.0,NO,NO
3513,S3513,8.43,black,1920.0,1080.0,NO,NO
3514,S3514,8.43,other,1920.0,1080.0,NO,NO
3515,S3515,14.0,other,1280.0,720.0,NO,NO
3516,S3516,15.6,other,1920.0,1080.0,NO,NO
3517,S3517,15.6,other,1920.0,1080.0,NO,NO
3518,S3518,15.6,silver,1920.0,1080.0,NO,NO
3519,S3519,8.43,other,1920.0,1080.0,NO,YES
3520,S3520,14.0,other,1920.0,1080.0,NO,NO
3521,S3521,12.5,black,1366.0,768.0,NO,NO
3522,S3522,14.0,black,1920.0,1080.0,NO,YES
3523,S3523,15.6,blue,1920.0,1080.0,NO,NO
3524,S3524,15.4,gray,1920.0,1080.0,NO,YES
3525,S3525,14.0,black,1920.0,1080.0,NO,NO
3526,S3526,12.5,other,1920.0,1080.0,NO,YES
3527,S3527,14.0,black,1920.0,1080.0,NO,NO
3528,S3528,15.6,silver,1920.0,1080.0,NO,NO
3529,S3529,15.6,other,1920.0,1080.0,NO,NO
3530,S3530,14.0,black,1366.0,768.0,NO,YES
3531,S3531,14.0,black,1920.0,1080.0,NO,YES
3532,S3532,13.3,other,1280.0,720.0,NO,YES
3533,S3533,14.0,other,1366.0,768.0,NO,YES
3534,S3534,8.43,other,1920.0,1080.0,NO,YES
3535,S3535,10.1,silver,1280.0,800.0,NO,NO
3536,S3536,14.0,gray,1366.0,768.0,NO,YES
3537,S3537,15.6,black,1366.0,768.0,NO,YES
3538,S3538,8.43,other,1920.0,1080.0,YES,YES
3539,S3539,14.0,other,1280.0,720.0,NO,NO
3540,S3540,10.8,other,1920.0,1080.0,NO,NO
3541,S3541,14.0,other,1280.0,720.0,NO,YES
3542,S3542,14.0,other,1920.0,1080.0,NO,NO
3543,S3543,8.43,other,1920.0,1080.0,NO,NO
3544,S3544,8.43,other,1920.0,1080.0,NO,NO
3545,S3545,8.43,other,1920.0,1080.0,NO,NO
3546,S3546,8.43,other,1920.0,1080.0,NO,NO
3547,S3547,15.6,other,1920.0,1080.0,NO,NO
3548,S3548,8.43,other,1920.0,1080.0,NO,YES
3549,S3549,14.0,other,1920.0,1080.0,NO,NO
3550,S3550,8.43,other,1920.0,1080.0,NO,YES
3551,S3551,8.43,other,1920.0,1080.0,NO,NO
3552,S3552,8.43,other,1920.0,1080.0,NO,NO
3553,S3553,14.0,other,1920.0,1080.0,NO,NO
3554,S3554,13.3,other,1920.0,1080.0,NO,NO
3555,S3555,8.43,other,1920.0,1080.0,NO,NO
3556,S3556,17.3,other,1920.0,1080.0,NO,NO
3557,S3557,8.43,other,1920.0,1080.0,NO,NO
3558,S3558,8.43,other,1920.0,1080.0,NO,NO
3559,S3559,8.43,other,1920.0,1080.0,NO,NO
3560,S3560,14.0,other,1280.0,720.0,NO,NO
3561,S3561,8.43,other,1920.0,1080.0,NO,YES
3562,S3562,8.43,other,1920.0,1080.0,NO,NO
3563,S3563,8.43,other,1920.0,1080.0,NO,NO
3564,S3564,15.4,other,1920.0,1080.0,NO,NO
3565,S3565,8.43,black,1920.0,1080.0,NO,NO
3566,S3566,14.0,other,1280.0,720.0,NO,NO
3567,S3567,8.43,other,1920.0,1080.0,NO,NO
3568,S3568,14.0,silver,1366.0,768.0,NO,NO
3569,S3569,14.0,other,1920.0,1080.0,NO,YES
3570,S3570,16.0,green,3072.0,1920.0,NO,NO
3571,S3571,15.6,gray,1366.0,768.0,YES,YES
3572,S3572,15.6,silver,1920.0,1080.0,NO,YES
3573,S3573,8.43,other,1920.0,1080.0,NO,YES
3574,S3574,13.5,silver,2256.0,1504.0,NO,NO
3575,S3575,8.43,other,1920.0,1080.0,NO,NO
3576,S3576,12.5,multicolor,1920.0,1080.0,NO,NO
3577,S3577,8.43,black,1920.0,1080.0,NO,YES
3578,S3578,8.43,other,1920.0,1080.0,NO,NO
3579,S3579,8.43,other,1920.0,1080.0,NO,YES
3580,S3580,13.3,multicolor,1920.0,1080.0,NO,NO
3581,S3581,15.6,other,1920.0,1080.0,NO,YES
3582,S3582,15.6,black,1920.0,1080.0,NO,NO
3583,S3583,11.6,other,1366.0,768.0,NO,YES
3584,S3584,13.3,silver,3200.0,1800.0,NO,YES
3585,S3585,15.6,silver,1920.0,1080.0,NO,YES
3586,S3586,8.43,other,1920.0,1080.0,NO,YES
3587,S3587,8.43,black,1920.0,1080.0,NO,NO
3588,S3588,11.0,other,1280.0,720.0,NO,NO
3589,S3589,10.1,black,1920.0,1080.0,NO,NO
3590,S3590,14.0,black,1920.0,1080.0,NO,YES
3591,S3591,8.43,other,1920.0,1080.0,NO,YES
3592,S3592,13.5,silver,1920.0,1080.0,NO,NO
3593,S3593,14.0,white,1366.0,768.0,NO,NO
3594,S3594,8.43,other,1920.0,1080.0,NO,NO
3595,S3595,14.0,other,1920.0,1080.0,NO,NO
3596,S3596,14.0,silver,1920.0,1080.0,NO,NO
3597,S3597,15.6,other,1366.0,768.0,NO,NO
3598,S3598,14.0,other,1280.0,720.0,YES,YES
3599,S3599,8.43,other,1920.0,1080.0,NO,NO
3600,S3600,12.5,other,1920.0,1080.0,NO,NO
3601,S3601,8.43,other,1920.0,1080.0,NO,YES
3602,S3602,8.43,other,1920.0,1080.0,NO,NO
3603,S3603,8.43,other,1920.0,1080.0,NO,NO
3604,S3604,14.0,other,1920.0,1080.0,NO,NO
3605,S3605,14.0,other,1280.0,720.0,NO,YES
3606,S3606,8.43,black,1920.0,1080.0,NO,NO
3607,S3607,15.6,black,1920.0,1080.0,NO,NO
3608,S3608,12.5,black,1280.0,720.0,NO,YES
3609,S3609,14.0,other,1280.0,720.0,NO,YES
3610,S3610,8.43,other,1920.0,1080.0,NO,NO
3611,S3611,8.43,other,1920.0,1080.0,NO,NO
3612,S3612,8.43,black,1920.0,1080.0,NO,NO
3613,S3613,8.43,other,1920.0,1080.0,NO,NO
3614,S3614,8.43,other,1920.0,1080.0,NO,NO
3615,S3615,8.43,other,1920.0,1080.0,NO,NO
3616,S3616,8.43,other,1920.0,1080.0,NO,NO
3617,S3617,8.43,other,1920.0,1080.0,NO,NO
3618,S3618,8.43,black,1920.0,1080.0,NO,NO
3619,S3619,12.5,other,1920.0,1080.0,NO,NO
3620,S3620,10.8,other,1920.0,1080.0,NO,YES
3621,S3621,12.5,other,1280.0,720.0,NO,YES
3622,S3622,8.43,other,1920.0,1080.0,NO,YES
3623,S3623,8.43,other,1920.0,1080.0,NO,NO
3624,S3624,14.0,other,1280.0,720.0,NO,NO
3625,S3625,14.0,other,1280.0,720.0,NO,YES
3626,S3626,8.43,other,1920.0,1080.0,NO,NO
3627,S3627,8.43,other,1920.0,1080.0,NO,NO
3628,S3628,8.43,other,1920.0,1080.0,NO,NO
3629,S3629,8.43,other,1920.0,1080.0,NO,NO
3630,S3630,14.1,other,1920.0,1080.0,NO,NO
3631,S3631,8.43,other,1920.0,1080.0,NO,NO
3632,S3632,8.43,other,1920.0,1080.0,NO,NO
3633,S3633,8.43,other,1920.0,1080.0,NO,NO
3634,S3634,15.0,other,1920.0,1080.0,NO,NO
3635,S3635,8.43,other,1920.0,1080.0,NO,NO
3636,S3636,8.43,other,1920.0,1080.0,NO,NO
3637,S3637,8.43,other,1920.0,1080.0,NO,NO
3638,S3638,8.43,other,1920.0,1080.0,NO,NO
3639,S3639,8.43,other,1920.0,1080.0,NO,NO
3640,S3640,14.0,other,1280.0,720.0,NO,NO
3641,S3641,14.0,other,1280.0,720.0,NO,YES
3642,S3642,8.43,other,1920.0,1080.0,NO,NO
3643,S3643,8.43,other,1920.0,1080.0,NO,NO
3644,S3644,14.0,other,1280.0,720.0,NO,NO
3645,S3645,14.0,other,1920.0,1080.0,NO,NO
3646,S3646,11.6,other,1920.0,1080.0,NO,NO
3647,S3647,8.43,other,1920.0,1080.0,NO,NO
3648,S3648,8.43,other,1920.0,1080.0,NO,NO
3649,S3649,14.0,other,1920.0,1080.0,NO,NO
3650,S3650,8.43,other,1920.0,1080.0,NO,YES
3651,S3651,8.43,other,1920.0,1080.0,NO,NO
3652,S3652,14.0,other,1280.0,720.0,NO,NO
3653,S3653,8.43,other,1920.0,1080.0,NO,NO
3654,S3654,8.43,other,1920.0,1080.0,NO,NO
3655,S3655,8.43,other,1920.0,1080.0,NO,NO
3656,S3656,8.43,other,1920.0,1080.0,NO,NO
3657,S3657,8.43,other,1920.0,1080.0,NO,NO
3658,S3658,8.43,other,1920.0,1080.0,NO,NO
3659,S3659,8.43,black,1920.0,1080.0,NO,NO
3660,S3660,14.0,other,1280.0,720.0,NO,NO
3661,S3661,13.3,other,1280.0,720.0,NO,NO
3662,S3662,8.43,other,1920.0,1080.0,NO,YES
3663,S3663,8.43,other,1920.0,1080.0,NO,NO
3664,S3664,8.43,other,1920.0,1080.0,NO,NO
3665,S3665,8.43,black,1920.0,1080.0,NO,NO
3666,S3666,14.0,other,1280.0,720.0,NO,NO
3667,S3667,8.43,other,1920.0,1080.0,NO,NO
3668,S3668,8.43,other,1920.0,1080.0,NO,NO
3669,S3669,8.43,other,1920.0,1080.0,NO,NO
3670,S3670,8.43,other,1920.0,1080.0,NO,NO
3671,S3671,8.43,other,1920.0,1080.0,NO,NO
3672,S3672,8.43,other,1920.0,1080.0,NO,NO
3673,S3673,8.43,other,1920.0,1080.0,NO,NO
3674,S3674,4.5,other,1920.0,1080.0,NO,NO
3675,S3675,8.43,black,1920.0,1080.0,NO,NO
3676,S3676,11.6,gray,1280.0,800.0,NO,NO
3677,S3677,8.43,other,1920.0,1080.0,NO,YES
3678,S3678,17.3,other,1920.0,1080.0,NO,NO
3679,S3679,8.43,other,1920.0,1080.0,NO,NO
3680,S3680,13.3,black,1920.0,1080.0,NO,NO
3681,S3681,15.6,silver,1366.0,768.0,NO,NO
3682,S3682,14.0,black,1366.0,768.0,NO,YES
3683,S3683,12.5,other,1920.0,1080.0,NO,YES
3684,S3684,17.3,black,1920.0,1080.0,NO,YES
3685,S3685,15.6,other,1366.0,768.0,NO,YES
3686,S3686,8.43,other,1920.0,1080.0,YES,YES
3687,S3687,11.6,blue,1920.0,1080.0,NO,NO
3688,S3688,8.43,other,1920.0,1080.0,NO,YES
3689,S3689,14.0,multicolor,1366.0,768.0,NO,NO
3690,S3690,11.6,silver,1366.0,768.0,NO,NO
3691,S3691,11.0,brown,1920.0,1080.0,NO,YES
3692,S3692,11.5,white,1366.0,768.0,NO,NO
3693,S3693,14.0,other,1920.0,1080.0,NO,YES
3694,S3694,15.6,black,1920.0,1080.0,NO,NO
3695,S3695,14.0,silver,1366.0,768.0,NO,NO
3696,S3696,14.0,silver,1920.0,1080.0,NO,NO
3697,S3697,14.0,black,1920.0,1080.0,NO,NO
3698,S3698,8.43,other,1920.0,1080.0,NO,NO
3699,S3699,8.43,other,1920.0,1080.0,NO,NO
3700,S3700,15.6,silver,1920.0,1200.0,NO,NO
3701,S3701,11.6,gray,1366.0,768.0,NO,YES
3702,S3702,8.43,other,1920.0,1080.0,NO,YES
3703,S3703,8.43,black,1920.0,1080.0,NO,NO
3704,S3704,13.3,other,1280.0,720.0,NO,NO
3705,S3705,8.43,other,1920.0,1080.0,NO,YES
3706,S3706,8.43,other,1920.0,1080.0,NO,NO
3707,S3707,14.0,black,1366.0,768.0,NO,NO
3708,S3708,8.43,other,1920.0,1080.0,NO,NO
3709,S3709,12.5,black,1920.0,1080.0,NO,NO
3710,S3710,8.43,other,1920.0,1080.0,NO,YES
3711,S3711,8.43,other,1920.0,1080.0,NO,NO
3712,S3712,10.8,other,1920.0,1080.0,NO,NO
3713,S3713,8.43,other,1920.0,1080.0,NO,YES
3714,S3714,14.0,other,1920.0,1080.0,NO,NO
3715,S3715,8.43,other,1920.0,1080.0,NO,NO
3716,S3716,8.43,black,1920.0,1080.0,NO,NO
3717,S3717,8.43,other,1920.0,1080.0,NO,NO
3718,S3718,15.6,black,1280.0,720.0,NO,NO
3719,S3719,15.6,black,1920.0,1080.0,NO,NO
3720,S3720,8.43,other,1920.0,1080.0,NO,YES
3721,S3721,8.43,other,1920.0,1080.0,NO,NO
3722,S3722,8.43,other,1920.0,1080.0,NO,NO
3723,S3723,8.43,other,1920.0,1080.0,NO,NO
3724,S3724,15.6,black,1920.0,1080.0,NO,NO
3725,S3725,8.43,other,1920.0,1080.0,NO,YES
3726,S3726,8.43,other,1920.0,1080.0,NO,NO
3727,S3727,15.6,black,1920.0,1080.0,NO,NO
3728,S3728,8.43,other,1920.0,1080.0,NO,YES
3729,S3729,8.43,other,1920.0,1080.0,NO,NO
3730,S3730,14.0,other,1920.0,1080.0,NO,NO
3731,S3731,11.6,black,1366.0,768.0,NO,YES
3732,S3732,11.6,other,1920.0,1080.0,NO,YES
3733,S3733,14.0,other,1920.0,1080.0,NO,NO
3734,S3734,11.6,black,1920.0,1080.0,NO,NO
3735,S3735,14.0,black,3840.0,2160.0,NO,NO
3736,S3736,11.6,black,1366.0,768.0,NO,NO
3737,S3737,15.0,other,1920.0,1080.0,NO,YES
3738,S3738,11.6,black,1366.0,768.0,NO,NO
3739,S3739,11.6,black,1366.0,768.0,NO,YES
3740,S3740,14.0,black,1600.0,900.0,NO,NO
3741,S3741,14.0,black,1920.0,1080.0,NO,YES
3742,S3742,14.0,silver,1366.0,768.0,NO,YES
3743,S3743,13.5,silver,1920.0,1080.0,NO,YES
3744,S3744,15.6,other,1920.0,1080.0,NO,YES
3745,S3745,8.43,other,1920.0,1080.0,NO,NO
3746,S3746,12.0,other,1920.0,1080.0,NO,YES
3747,S3747,14.0,green,1920.0,1080.0,NO,NO
3748,S3748,14.0,black,1920.0,1080.0,NO,YES
3749,S3749,10.3,gray,1920.0,1080.0,NO,YES
3750,S3750,14.0,other,1920.0,1080.0,YES,YES
3751,S3751,11.6,black,1366.0,768.0,NO,NO
3752,S3752,12.5,black,1920.0,1080.0,NO,YES
3753,S3753,11.6,black,1366.0,768.0,NO,YES
3754,S3754,15.6,silver,1920.0,1080.0,NO,YES
3755,S3755,15.6,black,1920.0,1080.0,NO,YES
3756,S3756,13.3,other,1920.0,1080.0,NO,YES
3757,S3757,10.5,silver,1920.0,1280.0,NO,NO
3758,S3758,14.0,black,1366.0,768.0,NO,NO
3759,S3759,14.0,other,1366.0,768.0,NO,YES
3760,S3760,15.6,black,1920.0,1200.0,NO,NO
3761,S3761,16.0,gray,1920.0,1200.0,NO,NO
3762,S3762,14.0,black,1920.0,1080.0,NO,NO
3763,S3763,14.0,other,1920.0,1080.0,NO,YES
3764,S3764,10.8,other,1920.0,1080.0,NO,NO
3765,S3765,8.43,other,1920.0,1080.0,NO,YES
3766,S3766,8.43,other,1920.0,1080.0,NO,NO
3767,S3767,8.43,other,1920.0,1080.0,NO,NO
3768,S3768,10.8,other,1920.0,1080.0,NO,NO
3769,S3769,8.43,other,1920.0,1080.0,NO,YES
3770,S3770,17.3,silver,1600.0,900.0,NO,NO
3771,S3771,8.43,other,1920.0,1080.0,NO,YES
3772,S3772,14.0,other,1920.0,1080.0,NO,NO
3773,S3773,8.43,other,1920.0,1080.0,NO,NO
3774,S3774,8.43,other,1920.0,1080.0,NO,NO
3775,S3775,13.3,black,1366.0,768.0,NO,NO
3776,S3776,8.43,other,1920.0,1080.0,NO,YES
3777,S3777,13.3,other,1920.0,1080.0,NO,NO
3778,S3778,8.43,other,1920.0,1080.0,NO,YES
3779,S3779,14.0,other,1920.0,1080.0,NO,NO
3780,S3780,8.43,other,1920.0,1080.0,NO,NO
3781,S3781,12.5,other,1920.0,1080.0,NO,NO
3782,S3782,14.0,other,1280.0,720.0,NO,YES
3783,S3783,14.0,silver,1920.0,1080.0,NO,NO
3784,S3784,8.43,other,1920.0,1080.0,NO,YES
3785,S3785,15.6,red,1366.0,768.0,NO,NO
3786,S3786,14.0,silver,1920.0,1080.0,NO,YES
3787,S3787,8.43,other,1920.0,1080.0,NO,NO
3788,S3788,8.43,other,1920.0,1080.0,NO,NO
3789,S3789,14.0,other,1280.0,720.0,NO,NO
3790,S3790,8.43,black,1920.0,1080.0,NO,NO
3791,S3791,14.0,black,1280.0,720.0,NO,NO
3792,S3792,8.43,other,1920.0,1080.0,NO,NO
3793,S3793,11.6,other,1920.0,1080.0,NO,NO
3794,S3794,8.43,black,1920.0,1080.0,NO,NO
3795,S3795,8.43,other,1920.0,1080.0,NO,NO
3796,S3796,8.43,other,1920.0,1080.0,NO,NO
3797,S3797,13.3,other,1280.0,720.0,NO,NO
3798,S3798,8.43,other,1920.0,1080.0,NO,YES
3799,S3799,8.43,other,1920.0,1080.0,NO,NO
3800,S3800,14.0,other,1280.0,720.0,NO,NO
3801,S3801,15.6,other,1280.0,720.0,NO,NO
3802,S3802,8.43,other,1920.0,1080.0,NO,NO
3803,S3803,8.43,other,1920.0,1080.0,NO,NO
3804,S3804,12.5,black,1920.0,1080.0,NO,NO
3805,S3805,8.43,other,1920.0,1080.0,NO,YES
3806,S3806,11.6,other,1920.0,1080.0,NO,NO
3807,S3807,14.0,other,1280.0,720.0,NO,NO
3808,S3808,8.43,other,1920.0,1080.0,NO,NO
3809,S3809,8.43,other,1920.0,1080.0,NO,NO
3810,S3810,8.43,other,1920.0,1080.0,NO,NO
3811,S3811,8.43,other,1920.0,1080.0,NO,NO
3812,S3812,13.3,other,1920.0,1080.0,NO,NO
3813,S3813,8.43,other,1920.0,1080.0,NO,YES
3814,S3814,14.0,other,1280.0,720.0,NO,NO
3815,S3815,14.0,other,1920.0,1080.0,NO,NO
3816,S3816,14.0,other,1280.0,720.0,NO,YES
3817,S3817,8.43,other,1920.0,1080.0,NO,NO
3818,S3818,8.43,other,1920.0,1080.0,NO,NO
3819,S3819,15.6,black,1280.0,720.0,NO,NO
3820,S3820,8.43,other,1920.0,1080.0,NO,NO
3821,S3821,8.43,other,1920.0,1080.0,NO,NO
3822,S3822,8.43,other,1920.0,1080.0,NO,NO
3823,S3823,12.5,other,1280.0,720.0,NO,NO
3824,S3824,8.43,other,1920.0,1080.0,NO,YES
3825,S3825,8.43,other,1920.0,1080.0,NO,NO
3826,S3826,12.5,other,1920.0,1080.0,NO,NO
3827,S3827,15.6,other,1280.0,720.0,NO,YES
3828,S3828,8.43,other,1920.0,1080.0,NO,NO
3829,S3829,13.3,other,1280.0,720.0,NO,NO
3830,S3830,8.43,other,1920.0,1080.0,NO,YES
3831,S3831,8.43,other,1920.0,1080.0,NO,NO
3832,S3832,8.43,other,1920.0,1080.0,NO,NO
3833,S3833,14.0,black,1280.0,720.0,NO,NO
3834,S3834,15.6,other,1280.0,720.0,NO,YES
3835,S3835,8.43,other,1920.0,1080.0,NO,YES
3836,S3836,15.6,gray,1920.0,1080.0,NO,NO
3837,S3837,14.0,other,1280.0,720.0,NO,YES
3838,S3838,8.43,other,1920.0,1080.0,NO,YES
3839,S3839,8.43,other,1920.0,1080.0,NO,NO
3840,S3840,8.43,other,1920.0,1080.0,NO,NO
3841,S3841,8.43,other,1920.0,1080.0,NO,NO
3842,S3842,11.6,other,1920.0,1080.0,NO,NO
3843,S3843,14.0,other,1280.0,720.0,NO,NO
3844,S3844,8.43,other,1920.0,1080.0,NO,NO
3845,S3845,8.43,other,1920.0,1080.0,NO,NO
3846,S3846,12.5,other,1920.0,1080.0,NO,NO
3847,S3847,15.6,other,1920.0,1080.0,NO,YES
3848,S3848,8.43,other,1920.0,1080.0,NO,YES
3849,S3849,15.6,gray,1920.0,1080.0,NO,NO
3850,S3850,8.43,other,1920.0,1080.0,NO,YES
3851,S3851,8.43,other,1920.0,1080.0,NO,NO
3852,S3852,8.43,other,1920.0,1080.0,NO,NO
3853,S3853,8.43,other,1920.0,1080.0,NO,NO
3854,S3854,15.6,other,1280.0,720.0,NO,NO
3855,S3855,8.43,other,1920.0,1080.0,NO,YES
3856,S3856,8.43,other,1920.0,1080.0,NO,NO
3857,S3857,8.43,other,1920.0,1080.0,NO,NO
3858,S3858,8.43,black,1920.0,1080.0,NO,NO
3859,S3859,8.43,other,1920.0,1080.0,NO,NO
3860,S3860,14.0,other,1920.0,1080.0,NO,NO
3861,S3861,8.43,other,1920.0,1080.0,NO,NO
3862,S3862,12.5,other,1920.0,1080.0,NO,NO
3863,S3863,12.5,black,1280.0,720.0,NO,YES
3864,S3864,14.0,other,1280.0,720.0,NO,YES
3865,S3865,8.43,other,1920.0,1080.0,NO,YES
3866,S3866,14.0,other,1280.0,720.0,NO,NO
3867,S3867,8.43,black,1920.0,1080.0,NO,NO
3868,S3868,14.0,black,1280.0,720.0,NO,NO
3869,S3869,8.43,other,1920.0,1080.0,NO,NO
3870,S3870,8.43,other,1920.0,1080.0,NO,NO
3871,S3871,8.43,black,1920.0,1080.0,NO,NO
3872,S3872,15.6,black,1920.0,1080.0,NO,NO
3873,S3873,8.43,other,1920.0,1080.0,NO,YES
3874,S3874,8.43,other,1920.0,1080.0,NO,NO
3875,S3875,8.43,other,1920.0,1080.0,NO,NO
3876,S3876,8.43,other,1920.0,1080.0,NO,NO
3877,S3877,14.0,other,1920.0,1080.0,NO,NO
3878,S3878,8.43,other,1920.0,1080.0,NO,NO
3879,S3879,8.43,other,1920.0,1080.0,NO,NO
3880,S3880,14.0,other,1280.0,720.0,NO,NO
3881,S3881,14.0,other,1280.0,720.0,NO,NO
3882,S3882,8.43,other,1920.0,1080.0,NO,NO
3883,S3883,8.43,other,1920.0,1080.0,NO,NO
3884,S3884,14.0,other,1280.0,720.0,NO,NO
3885,S3885,14.0,other,1280.0,720.0,NO,NO
3886,S3886,8.43,black,1920.0,1080.0,NO,NO
3887,S3887,14.0,other,1600.0,900.0,NO,NO
3888,S3888,8.43,other,1920.0,1080.0,NO,NO
3889,S3889,8.43,other,1920.0,1080.0,NO,NO
3890,S3890,8.43,other,1920.0,1080.0,NO,NO
3891,S3891,14.0,other,1920.0,1080.0,NO,NO
3892,S3892,8.43,other,1920.0,1080.0,NO,NO
3893,S3893,8.43,other,1920.0,1080.0,NO,NO
3894,S3894,8.43,other,1920.0,1080.0,NO,NO
3895,S3895,8.43,other,1920.0,1080.0,NO,NO
3896,S3896,8.43,other,1920.0,1080.0,NO,NO
3897,S3897,8.43,other,1920.0,1080.0,NO,NO
3898,S3898,8.43,other,1920.0,1080.0,NO,NO
3899,S3899,8.43,other,1920.0,1080.0,NO,NO
3900,S3900,13.3,other,1280.0,720.0,NO,NO
3901,S3901,15.6,other,1920.0,1080.0,NO,YES
3902,S3902,8.43,other,1920.0,1080.0,NO,YES
3903,S3903,8.43,other,1920.0,1080.0,NO,NO
3904,S3904,12.5,other,1920.0,1080.0,NO,NO
3905,S3905,8.43,other,1920.0,1080.0,NO,YES
3906,S3906,8.43,other,1920.0,1080.0,NO,NO
3907,S3907,14.0,other,1920.0,1080.0,NO,NO
3908,S3908,8.43,other,1920.0,1080.0,NO,YES
3909,S3909,14.0,other,1280.0,720.0,NO,NO
3910,S3910,14.0,other,1280.0,720.0,NO,NO
3911,S3911,13.3,black,1280.0,720.0,NO,NO
3912,S3912,8.43,black,1920.0,1080.0,NO,YES
3913,S3913,14.0,other,1280.0,720.0,NO,NO
3914,S3914,8.43,black,1920.0,1080.0,NO,NO
3915,S3915,8.43,other,1920.0,1080.0,NO,NO
3916,S3916,14.0,black,1280.0,720.0,NO,NO
3917,S3917,13.3,other,1280.0,720.0,NO,NO
3918,S3918,8.43,black,1920.0,1080.0,NO,YES
3919,S3919,8.43,other,1920.0,1080.0,NO,NO
3920,S3920,15.6,gray,1920.0,1080.0,NO,NO
3921,S3921,8.43,other,1920.0,1080.0,NO,YES
3922,S3922,8.43,other,1920.0,1080.0,NO,NO
3923,S3923,14.0,black,1920.0,1080.0,NO,NO
3924,S3924,10.8,other,1920.0,1080.0,NO,YES
3925,S3925,8.43,other,1920.0,1080.0,NO,YES
3926,S3926,14.0,black,1280.0,720.0,NO,NO
3927,S3927,8.43,other,1920.0,1080.0,NO,YES
3928,S3928,8.43,other,1920.0,1080.0,NO,NO
3929,S3929,8.43,other,1920.0,1080.0,NO,NO
3930,S3930,12.5,black,1280.0,720.0,NO,NO
3931,S3931,8.43,other,1920.0,1080.0,NO,YES
3932,S3932,14.0,other,1280.0,720.0,NO,NO
3933,S3933,8.43,black,1920.0,1080.0,NO,NO
3934,S3934,12.5,other,1920.0,1080.0,NO,NO
3935,S3935,15.6,gray,1920.0,1080.0,NO,YES
3936,S3936,8.43,other,1920.0,1080.0,NO,YES
3937,S3937,8.43,other,1920.0,1080.0,NO,NO
3938,S3938,12.5,other,1920.0,1080.0,NO,NO
3939,S3939,8.43,black,1920.0,1080.0,NO,YES
3940,S3940,14.0,black,1280.0,720.0,NO,NO
3941,S3941,8.43,other,1920.0,1080.0,NO,NO
3942,S3942,8.43,other,1920.0,1080.0,NO,NO
3943,S3943,8.43,other,1920.0,1080.0,NO,NO
3944,S3944,14.0,other,1280.0,720.0,NO,NO
3945,S3945,12.5,black,1920.0,1080.0,NO,YES
3946,S3946,8.43,black,1920.0,1080.0,NO,YES
3947,S3947,8.43,other,1920.0,1080.0,NO,NO
3948,S3948,8.43,other,1920.0,1080.0,NO,NO
3949,S3949,14.0,other,1280.0,720.0,NO,NO
3950,S3950,8.43,other,1920.0,1080.0,NO,YES
3951,S3951,8.43,other,1920.0,1080.0,NO,NO
3952,S3952,15.6,other,1280.0,720.0,NO,NO
3953,S3953,8.43,other,1920.0,1080.0,NO,YES
3954,S3954,8.43,other,1920.0,1080.0,NO,NO
3955,S3955,8.43,other,1920.0,1080.0,NO,NO
3956,S3956,8.43,other,1920.0,1080.0,NO,NO
3957,S3957,14.0,other,1280.0,720.0,NO,NO
3958,S3958,8.43,black,1920.0,1080.0,NO,YES
3959,S3959,14.0,other,1280.0,720.0,NO,NO
3960,S3960,14.0,other,1920.0,1080.0,NO,NO
3961,S3961,8.43,other,1920.0,1080.0,NO,NO
3962,S3962,8.43,other,1920.0,1080.0,NO,NO
3963,S3963,14.0,black,1366.0,768.0,NO,NO
3964,S3964,8.43,other,1920.0,1080.0,NO,NO
3965,S3965,8.43,other,1920.0,1080.0,NO,NO
3966,S3966,8.43,other,1920.0,1080.0,NO,NO
3967,S3967,8.43,other,1920.0,1080.0,NO,NO
3968,S3968,8.43,black,1920.0,1080.0,NO,NO
3969,S3969,8.43,other,1920.0,1080.0,NO,NO
3970,S3970,8.43,other,1920.0,1080.0,NO,NO
3971,S3971,8.43,other,1920.0,1080.0,NO,NO
3972,S3972,12.5,other,1920.0,1080.0,NO,NO
3973,S3973,11.6,black,1366.0,768.0,NO,YES
3974,S3974,13.3,black,1920.0,1080.0,YES,YES
3975,S3975,11.6,other,1920.0,1080.0,NO,YES
3976,S3976,14.0,black,1920.0,1080.0,NO,NO
3977,S3977,14.0,black,1920.0,1080.0,NO,YES
3978,S3978,10.5,silver,1920.0,1280.0,YES,YES
3979,S3979,12.3,silver,2736.0,1824.0,NO,NO
3980,S3980,14.0,black,1366.0,768.0,NO,YES
3981,S3981,14.0,black,1920.0,1080.0,NO,YES
3982,S3982,15.6,silver,1366.0,768.0,NO,YES
